label_id,way_type,intersection_distance
3123,-1,-1.0
3124,-1,-1.0
3125,-1,-1.0
3126,-1,-1.0
3127,residential,69.18334673130046
3128,-1,-1.0
3129,-1,-1.0
3130,-1,-1.0
3131,-1,-1.0
3132,-1,-1.0
3133,residential,69.9938140125265
3134,-1,-1.0
3135,-1,-1.0
3136,residential,71.32321737458145
3137,residential,71.32321737458145
3138,-1,-1.0
3139,-1,-1.0
3140,-1,-1.0
3141,-1,-1.0
3143,-1,-1.0
3144,-1,-1.0
3145,-1,-1.0
3146,-1,-1.0
3147,-1,-1.0
3148,-1,-1.0
3149,residential,36.278465824190995
3150,-1,-1.0
3151,-1,-1.0
3152,residential,47.45222910712417
3153,-1,-1.0
3154,-1,-1.0
3155,-1,-1.0
3156,-1,-1.0
3157,residential,16.47639883032128
3158,-1,-1.0
3159,-1,-1.0
3160,-1,-1.0
3161,-1,-1.0
3162,-1,-1.0
3163,service,47.966644260557196
3164,-1,-1.0
3165,-1,-1.0
3166,-1,-1.0
3167,residential,36.290581556820854
3168,-1,-1.0
3169,-1,-1.0
3170,-1,-1.0
3171,-1,-1.0
3172,-1,-1.0
3173,-1,-1.0
3174,-1,-1.0
3175,-1,-1.0
3176,-1,-1.0
3177,-1,-1.0
3178,-1,-1.0
3179,-1,-1.0
3180,-1,-1.0
3181,-1,-1.0
3182,-1,-1.0
3183,-1,-1.0
3184,-1,-1.0
3185,-1,-1.0
3186,-1,-1.0
3187,-1,-1.0
3188,-1,-1.0
3189,-1,-1.0
3190,-1,-1.0
3191,-1,-1.0
3192,-1,-1.0
3193,-1,-1.0
3194,-1,-1.0
3195,-1,-1.0
3196,-1,-1.0
3197,-1,-1.0
3198,-1,-1.0
3199,-1,-1.0
3200,-1,-1.0
3201,-1,-1.0
3202,-1,-1.0
3203,residential,20.26932533845377
3204,-1,-1.0
3205,service,35.94906460135026
3206,-1,-1.0
3207,residential,37.89386424335239
3208,-1,-1.0
3209,-1,-1.0
3210,-1,-1.0
3211,-1,-1.0
3212,-1,-1.0
3213,-1,-1.0
3214,-1,-1.0
3215,service,68.56362689099593
3216,-1,-1.0
3217,-1,-1.0
3219,-1,-1.0
3220,-1,-1.0
3221,tertiary,44.61165078782135
3222,-1,-1.0
3223,-1,-1.0
3224,tertiary,37.575290885444126
3225,-1,-1.0
3226,residential,25.10916310172992
3227,-1,-1.0
3228,residential,29.029852027520917
3229,-1,-1.0
3230,-1,-1.0
3231,-1,-1.0
3232,-1,-1.0
3233,-1,-1.0
3234,-1,-1.0
3235,-1,-1.0
3236,-1,-1.0
3237,-1,-1.0
3238,residential,22.961869507362188
3239,residential,24.407800822133215
3240,service,60.08328101804403
3243,service,59.578206021701135
3244,-1,-1.0
3245,-1,-1.0
3246,-1,-1.0
3247,-1,-1.0
3248,-1,-1.0
3249,-1,-1.0
3250,tertiary,36.464787065509064
3251,-1,-1.0
3252,-1,-1.0
3253,residential,43.65206303054533
3254,-1,-1.0
3255,-1,-1.0
3256,-1,-1.0
3257,-1,-1.0
3258,-1,-1.0
3259,-1,-1.0
3260,tertiary,35.2155286013555
3261,-1,-1.0
3262,-1,-1.0
3263,-1,-1.0
3264,-1,-1.0
3265,-1,-1.0
3266,-1,-1.0
3267,-1,-1.0
3268,-1,-1.0
3269,-1,-1.0
3270,-1,-1.0
3271,-1,-1.0
3272,-1,-1.0
3273,-1,-1.0
3274,-1,-1.0
3275,-1,-1.0
3276,-1,-1.0
3277,-1,-1.0
3278,-1,-1.0
3279,-1,-1.0
3280,-1,-1.0
3281,-1,-1.0
3282,-1,-1.0
3284,-1,-1.0
3285,-1,-1.0
3286,-1,-1.0
3287,-1,-1.0
3288,-1,-1.0
3289,-1,-1.0
3290,-1,-1.0
3291,-1,-1.0
3292,-1,-1.0
3293,-1,-1.0
3294,-1,-1.0
3295,-1,-1.0
3296,-1,-1.0
3297,-1,-1.0
3298,-1,-1.0
3299,-1,-1.0
3300,-1,-1.0
3301,-1,-1.0
3302,-1,-1.0
3303,-1,-1.0
3304,tertiary,29.386551561574173
3305,-1,-1.0
3306,-1,-1.0
3307,-1,-1.0
3308,-1,-1.0
3309,-1,-1.0
3310,-1,-1.0
3311,-1,-1.0
3312,-1,-1.0
3313,-1,-1.0
3314,-1,-1.0
3315,-1,-1.0
3316,-1,-1.0
3317,-1,-1.0
3318,-1,-1.0
3319,-1,-1.0
3320,-1,-1.0
3321,-1,-1.0
3322,-1,-1.0
3323,-1,-1.0
3324,-1,-1.0
3325,-1,-1.0
3326,-1,-1.0
3327,-1,-1.0
3328,-1,-1.0
3329,-1,-1.0
3330,-1,-1.0
3331,-1,-1.0
3332,-1,-1.0
3334,-1,-1.0
3335,-1,-1.0
3336,-1,-1.0
3337,-1,-1.0
3338,-1,-1.0
3339,-1,-1.0
3340,-1,-1.0
3341,-1,-1.0
3342,-1,-1.0
3343,-1,-1.0
3344,-1,-1.0
3345,-1,-1.0
3346,-1,-1.0
3347,-1,-1.0
3348,-1,-1.0
3349,-1,-1.0
3350,primary,35.19198561961255
3351,-1,-1.0
3352,-1,-1.0
3353,residential,22.1665006366508
3354,residential,29.629796759683423
3355,-1,-1.0
3356,residential,26.432954605193306
3357,-1,-1.0
3358,-1,-1.0
3359,-1,-1.0
3360,-1,-1.0
3361,residential,43.49649467497539
3362,-1,-1.0
3363,-1,-1.0
3364,-1,-1.0
3365,-1,-1.0
3366,-1,-1.0
3367,-1,-1.0
3368,-1,-1.0
3370,-1,-1.0
3371,-1,-1.0
3372,-1,-1.0
3373,-1,-1.0
3375,residential,24.66079589431532
3376,-1,-1.0
3377,-1,-1.0
3378,residential,33.21885935534637
3379,-1,-1.0
3380,-1,-1.0
3382,residential,36.75601452321277
3383,service,21.37997716856304
3384,-1,-1.0
3385,-1,-1.0
3386,-1,-1.0
3387,-1,-1.0
3388,residential,38.78022721012719
3389,-1,-1.0
3390,-1,-1.0
3391,-1,-1.0
3393,-1,-1.0
3394,-1,-1.0
3396,-1,-1.0
3398,-1,-1.0
3399,-1,-1.0
3400,-1,-1.0
3401,residential,48.762356288473605
3402,-1,-1.0
3403,primary,40.05837566369595
3404,-1,-1.0
3405,-1,-1.0
3406,-1,-1.0
3407,residential,38.479052134953584
3408,-1,-1.0
3409,-1,-1.0
3410,-1,-1.0
3411,-1,-1.0
3412,residential,22.290664642760394
3414,-1,-1.0
3415,residential,32.631425984259266
3416,-1,-1.0
3417,-1,-1.0
3418,-1,-1.0
3419,-1,-1.0
3420,residential,44.21568043998868
3421,residential,47.52311208572775
3422,-1,-1.0
3423,-1,-1.0
3424,-1,-1.0
3425,-1,-1.0
3426,-1,-1.0
3427,residential,50.102050445811585
3428,-1,-1.0
3429,-1,-1.0
3430,residential,48.5217008302615
3431,-1,-1.0
3432,-1,-1.0
3433,-1,-1.0
3434,-1,-1.0
3435,residential,28.210229791220712
3436,-1,-1.0
3437,-1,-1.0
3438,residential,25.965315976860577
3439,-1,-1.0
3440,residential,34.20700163839363
3441,-1,-1.0
3442,-1,-1.0
3443,-1,-1.0
3444,-1,-1.0
3445,-1,-1.0
3446,-1,-1.0
3447,-1,-1.0
3448,-1,-1.0
3449,residential,23.551522363562334
3450,-1,-1.0
3451,-1,-1.0
3452,residential,33.60700941001295
3453,-1,-1.0
3454,-1,-1.0
3455,-1,-1.0
3456,-1,-1.0
3457,-1,-1.0
3458,-1,-1.0
3459,-1,-1.0
3460,-1,-1.0
3461,-1,-1.0
3462,-1,-1.0
3463,-1,-1.0
3464,-1,-1.0
3465,-1,-1.0
3466,-1,-1.0
3467,-1,-1.0
3468,-1,-1.0
3469,-1,-1.0
3470,-1,-1.0
3471,residential,34.18478249415437
3472,-1,-1.0
3473,-1,-1.0
3474,-1,-1.0
3475,-1,-1.0
3476,-1,-1.0
3477,-1,-1.0
3478,residential,37.0283253449624
3479,-1,-1.0
3480,-1,-1.0
3481,-1,-1.0
3482,-1,-1.0
3483,-1,-1.0
3484,-1,-1.0
3485,-1,-1.0
3486,-1,-1.0
3487,-1,-1.0
3488,-1,-1.0
3489,-1,-1.0
3490,-1,-1.0
3491,-1,-1.0
3492,-1,-1.0
3493,-1,-1.0
3494,primary,29.461346512749035
3495,-1,-1.0
3496,-1,-1.0
3497,primary,37.64449726010934
3498,-1,-1.0
3499,-1,-1.0
3500,-1,-1.0
3501,primary,34.549366543104405
3502,-1,-1.0
3503,-1,-1.0
3504,primary,25.622493720911546
3506,-1,-1.0
3507,-1,-1.0
3508,-1,-1.0
3509,-1,-1.0
3510,-1,-1.0
3511,-1,-1.0
3512,-1,-1.0
3513,-1,-1.0
3514,residential,42.71125993110739
3515,-1,-1.0
3516,residential,47.00967439199594
3517,-1,-1.0
3518,residential,45.31554669874745
3519,-1,-1.0
3520,-1,-1.0
3521,residential,34.5660121378638
3522,-1,-1.0
3523,-1,-1.0
3524,-1,-1.0
3525,-1,-1.0
3526,-1,-1.0
3527,-1,-1.0
3528,-1,-1.0
3529,-1,-1.0
3530,-1,-1.0
3531,-1,-1.0
3532,-1,-1.0
3533,footway,30.812497303206502
3534,-1,-1.0
3535,-1,-1.0
3536,service,38.10498756729251
3537,-1,-1.0
3538,service,21.909089522655318
3539,service,7.939409921272336
3540,service,22.18991529473228
3541,-1,-1.0
3542,service,16.118323328961136
3543,-1,-1.0
3544,-1,-1.0
3545,-1,-1.0
3546,-1,-1.0
3548,service,31.631969690262277
3549,-1,-1.0
3550,-1,-1.0
3551,-1,-1.0
3552,residential,9.087188413751441
3553,residential,6.519545830938988
3554,residential,15.553652551777551
3555,-1,-1.0
3556,-1,-1.0
3557,-1,-1.0
3558,-1,-1.0
3559,-1,-1.0
3560,-1,-1.0
3561,-1,-1.0
3562,-1,-1.0
3563,-1,-1.0
3564,-1,-1.0
3565,-1,-1.0
3566,-1,-1.0
3567,-1,-1.0
3568,-1,-1.0
3569,-1,-1.0
3570,-1,-1.0
3571,-1,-1.0
3572,-1,-1.0
3573,-1,-1.0
3574,-1,-1.0
3575,-1,-1.0
3576,-1,-1.0
3577,-1,-1.0
3578,-1,-1.0
3579,-1,-1.0
3580,-1,-1.0
3581,-1,-1.0
3582,-1,-1.0
3583,-1,-1.0
3584,-1,-1.0
3585,-1,-1.0
3586,-1,-1.0
3587,-1,-1.0
3588,-1,-1.0
3589,-1,-1.0
3590,-1,-1.0
3591,-1,-1.0
3592,-1,-1.0
3593,-1,-1.0
3594,-1,-1.0
3595,-1,-1.0
3596,-1,-1.0
3597,-1,-1.0
3599,-1,-1.0
3600,-1,-1.0
3601,-1,-1.0
3602,-1,-1.0
3603,-1,-1.0
3604,-1,-1.0
3605,-1,-1.0
3606,-1,-1.0
3607,-1,-1.0
3608,-1,-1.0
3609,-1,-1.0
3610,-1,-1.0
3611,-1,-1.0
3612,-1,-1.0
3613,-1,-1.0
3614,-1,-1.0
3615,-1,-1.0
3616,-1,-1.0
3617,primary,42.49025199823942
3618,-1,-1.0
3619,-1,-1.0
3620,-1,-1.0
3621,primary,46.021142949053676
3622,primary,39.19901798182564
3623,-1,-1.0
3624,-1,-1.0
3625,-1,-1.0
3627,primary,36.710221221129515
3628,primary,43.734034294269115
3629,-1,-1.0
3630,-1,-1.0
3631,-1,-1.0
3632,-1,-1.0
3634,-1,-1.0
3635,-1,-1.0
3636,residential,36.86893567310935
3637,-1,-1.0
3638,-1,-1.0
3639,-1,-1.0
3640,-1,-1.0
3641,footway,62.31102093554751
3642,residential,33.63440123860383
3643,service,10.199732902039475
3644,service,14.933906828305796
3645,residential,27.926627048342773
3646,-1,-1.0
3647,residential,46.634335800810014
3648,service,33.31496547794568
3649,-1,-1.0
3650,-1,-1.0
3651,-1,-1.0
3653,-1,-1.0
3655,residential,167.24432214880883
3656,-1,-1.0
3657,-1,-1.0
3658,-1,-1.0
3659,-1,-1.0
3660,-1,-1.0
3661,-1,-1.0
3662,-1,-1.0
3663,-1,-1.0
3664,-1,-1.0
3665,-1,-1.0
3666,-1,-1.0
3667,primary,32.194005201369734
3668,primary,38.633358178233486
3670,residential,75.80585598873569
3671,residential,77.39153176842805
3672,residential,36.343932890799664
3673,residential,17.47049176086668
3674,-1,-1.0
3675,-1,-1.0
3676,-1,-1.0
3677,-1,-1.0
3678,-1,-1.0
3679,residential,58.771905700593564
3680,-1,-1.0
3681,-1,-1.0
3682,-1,-1.0
3683,-1,-1.0
3684,-1,-1.0
3685,-1,-1.0
3686,-1,-1.0
3687,-1,-1.0
3688,-1,-1.0
3689,-1,-1.0
3690,-1,-1.0
3691,-1,-1.0
3692,-1,-1.0
3693,-1,-1.0
3694,-1,-1.0
3696,-1,-1.0
3697,-1,-1.0
3698,-1,-1.0
3699,-1,-1.0
3700,-1,-1.0
3701,-1,-1.0
3702,-1,-1.0
3703,-1,-1.0
3704,footway,22.170871323837474
3705,-1,-1.0
3706,-1,-1.0
3707,-1,-1.0
3708,-1,-1.0
3709,-1,-1.0
3710,-1,-1.0
3711,-1,-1.0
3712,-1,-1.0
3713,-1,-1.0
3714,-1,-1.0
3715,-1,-1.0
3716,-1,-1.0
3717,-1,-1.0
3718,residential,56.10049010183092
3719,-1,-1.0
3720,-1,-1.0
3721,residential,45.10465383731684
3722,residential,57.36159679898271
3723,-1,-1.0
3724,residential,46.597992101151846
3727,residential,37.48959079782863
3733,-1,-1.0
3734,-1,-1.0
3735,-1,-1.0
3736,-1,-1.0
3737,-1,-1.0
3738,-1,-1.0
3739,residential,42.66783088069101
3740,-1,-1.0
3741,-1,-1.0
3742,-1,-1.0
3743,-1,-1.0
3744,-1,-1.0
3745,-1,-1.0
3746,-1,-1.0
3747,-1,-1.0
3748,residential,24.488019731080996
3749,residential,17.15939855610284
3750,residential,8.908883715461403
3751,-1,-1.0
3752,-1,-1.0
3753,-1,-1.0
3754,-1,-1.0
3755,secondary,41.07033079808526
3756,secondary,32.09228122806472
3757,-1,-1.0
3758,-1,-1.0
3759,-1,-1.0
3760,-1,-1.0
3761,-1,-1.0
3762,-1,-1.0
3763,-1,-1.0
3764,-1,-1.0
3765,-1,-1.0
3766,-1,-1.0
3767,-1,-1.0
3768,-1,-1.0
3769,-1,-1.0
3770,-1,-1.0
3771,-1,-1.0
3772,-1,-1.0
3773,-1,-1.0
3774,-1,-1.0
3775,-1,-1.0
3776,-1,-1.0
3777,-1,-1.0
3778,-1,-1.0
3779,-1,-1.0
3780,-1,-1.0
3781,-1,-1.0
3782,-1,-1.0
3783,-1,-1.0
3784,-1,-1.0
3785,-1,-1.0
3786,tertiary,40.483579367812716
3787,-1,-1.0
3788,tertiary,23.112523222210317
3789,tertiary,16.925867257300425
3790,tertiary,50.36312732534764
3791,tertiary,39.87116184591138
3792,tertiary,23.147442179009673
3793,-1,-1.0
3794,tertiary,27.453193792902088
3795,tertiary,46.668697894059974
3797,-1,-1.0
3798,-1,-1.0
3799,-1,-1.0
3800,-1,-1.0
3801,-1,-1.0
3802,-1,-1.0
3803,-1,-1.0
3804,-1,-1.0
3805,-1,-1.0
3806,-1,-1.0
3807,-1,-1.0
3808,-1,-1.0
3809,-1,-1.0
3810,-1,-1.0
3811,-1,-1.0
3812,-1,-1.0
3813,-1,-1.0
3814,-1,-1.0
3815,service,42.721194327975454
3816,-1,-1.0
3817,-1,-1.0
3818,-1,-1.0
3819,-1,-1.0
3820,-1,-1.0
3821,-1,-1.0
3822,-1,-1.0
3823,-1,-1.0
3824,-1,-1.0
3825,-1,-1.0
3826,-1,-1.0
3827,-1,-1.0
3828,-1,-1.0
3829,-1,-1.0
3830,-1,-1.0
3831,-1,-1.0
3832,-1,-1.0
3834,-1,-1.0
3835,-1,-1.0
3836,-1,-1.0
3837,-1,-1.0
3838,-1,-1.0
3839,-1,-1.0
3840,-1,-1.0
3841,-1,-1.0
3844,residential,20.716991638414303
3845,residential,32.15140735064232
3847,residential,19.286216103810798
3848,residential,26.949073275374285
3849,tertiary,41.794657030597826
3850,-1,-1.0
3851,-1,-1.0
3852,tertiary,28.180908921697892
3853,tertiary,32.25573544713266
3854,-1,-1.0
3855,-1,-1.0
3856,-1,-1.0
3857,tertiary,39.96692312351297
3858,tertiary,27.733909699426558
3859,tertiary,30.281071478460177
3860,-1,-1.0
3861,residential,36.09850624455741
3862,tertiary,40.01354539454097
3863,tertiary,28.53785177258086
3864,-1,-1.0
3865,-1,-1.0
3866,tertiary,30.281071478460177
3867,residential,37.821879808438005
3868,residential,27.836587136027443
3869,-1,-1.0
3870,residential,34.710514472136595
3871,tertiary,26.97872686297212
3872,tertiary,21.99002411168246
3873,-1,-1.0
3874,tertiary,25.885283362292725
3875,tertiary,25.586059239975242
3876,-1,-1.0
3877,-1,-1.0
3878,-1,-1.0
3879,-1,-1.0
3880,-1,-1.0
3881,-1,-1.0
3882,-1,-1.0
3883,-1,-1.0
3884,-1,-1.0
3885,-1,-1.0
3886,-1,-1.0
3887,-1,-1.0
3888,-1,-1.0
3889,-1,-1.0
3891,-1,-1.0
3892,-1,-1.0
3893,-1,-1.0
3894,-1,-1.0
3895,-1,-1.0
3896,-1,-1.0
3897,-1,-1.0
3898,-1,-1.0
3899,-1,-1.0
3900,-1,-1.0
3901,-1,-1.0
3902,-1,-1.0
3903,-1,-1.0
3904,-1,-1.0
3905,-1,-1.0
3906,-1,-1.0
3907,-1,-1.0
3908,-1,-1.0
3909,-1,-1.0
3910,-1,-1.0
3911,-1,-1.0
3912,-1,-1.0
3913,-1,-1.0
3914,-1,-1.0
3915,-1,-1.0
3916,-1,-1.0
3917,-1,-1.0
3918,-1,-1.0
3919,-1,-1.0
3920,-1,-1.0
3921,-1,-1.0
3922,-1,-1.0
3923,-1,-1.0
3924,-1,-1.0
3925,-1,-1.0
3926,-1,-1.0
3927,-1,-1.0
3928,-1,-1.0
3929,-1,-1.0
3930,-1,-1.0
3931,-1,-1.0
3932,-1,-1.0
3933,-1,-1.0
3934,-1,-1.0
3935,-1,-1.0
3936,-1,-1.0
3937,-1,-1.0
3938,-1,-1.0
3939,-1,-1.0
3940,-1,-1.0
3941,-1,-1.0
3942,-1,-1.0
3943,-1,-1.0
3944,residential,41.99340816760066
3945,residential,28.08974029533002
3946,-1,-1.0
3947,-1,-1.0
3948,residential,36.662853508149915
3949,residential,46.32813084369997
3950,-1,-1.0
3951,-1,-1.0
3952,-1,-1.0
3953,-1,-1.0
3954,-1,-1.0
3955,-1,-1.0
3956,-1,-1.0
3957,-1,-1.0
3958,-1,-1.0
3959,-1,-1.0
3960,-1,-1.0
3961,-1,-1.0
3962,-1,-1.0
3963,-1,-1.0
3964,-1,-1.0
3965,-1,-1.0
3966,-1,-1.0
3967,-1,-1.0
3968,-1,-1.0
3969,-1,-1.0
3970,-1,-1.0
3971,-1,-1.0
3972,-1,-1.0
3973,-1,-1.0
3974,-1,-1.0
3975,-1,-1.0
3976,-1,-1.0
3977,-1,-1.0
3978,-1,-1.0
3979,-1,-1.0
3980,-1,-1.0
3981,-1,-1.0
3982,-1,-1.0
3983,-1,-1.0
3984,-1,-1.0
3985,-1,-1.0
3986,-1,-1.0
3987,-1,-1.0
3988,-1,-1.0
3989,-1,-1.0
3990,-1,-1.0
3991,-1,-1.0
3992,-1,-1.0
3993,-1,-1.0
3994,-1,-1.0
3995,-1,-1.0
3996,-1,-1.0
3997,-1,-1.0
3998,-1,-1.0
3999,-1,-1.0
4000,-1,-1.0
4001,-1,-1.0
4002,-1,-1.0
4003,-1,-1.0
4004,-1,-1.0
4005,-1,-1.0
4006,-1,-1.0
4007,-1,-1.0
4008,-1,-1.0
4009,-1,-1.0
4010,-1,-1.0
4011,-1,-1.0
4012,-1,-1.0
4013,-1,-1.0
4014,-1,-1.0
4015,-1,-1.0
4016,-1,-1.0
4017,-1,-1.0
4018,-1,-1.0
4019,-1,-1.0
4020,-1,-1.0
4021,-1,-1.0
4022,-1,-1.0
4023,-1,-1.0
4024,-1,-1.0
4025,-1,-1.0
4026,-1,-1.0
4027,-1,-1.0
4028,-1,-1.0
4029,-1,-1.0
4030,-1,-1.0
4031,-1,-1.0
4032,-1,-1.0
4033,-1,-1.0
4034,-1,-1.0
4035,-1,-1.0
4036,-1,-1.0
4037,-1,-1.0
4038,-1,-1.0
4039,-1,-1.0
4040,-1,-1.0
4041,-1,-1.0
4042,-1,-1.0
4043,-1,-1.0
4044,-1,-1.0
4045,-1,-1.0
4046,-1,-1.0
4047,-1,-1.0
4048,-1,-1.0
4049,-1,-1.0
4050,-1,-1.0
4051,-1,-1.0
4052,-1,-1.0
4053,-1,-1.0
4054,-1,-1.0
4055,-1,-1.0
4056,-1,-1.0
4057,-1,-1.0
4058,-1,-1.0
4059,-1,-1.0
4060,-1,-1.0
4061,-1,-1.0
4062,-1,-1.0
4063,-1,-1.0
4064,-1,-1.0
4065,-1,-1.0
4066,-1,-1.0
4067,-1,-1.0
4068,-1,-1.0
4069,-1,-1.0
4070,-1,-1.0
4071,-1,-1.0
4072,-1,-1.0
4073,-1,-1.0
4074,-1,-1.0
4075,-1,-1.0
4076,-1,-1.0
4077,-1,-1.0
4078,-1,-1.0
4079,-1,-1.0
4080,-1,-1.0
4081,-1,-1.0
4082,-1,-1.0
4083,-1,-1.0
4084,-1,-1.0
4085,-1,-1.0
4086,-1,-1.0
4087,-1,-1.0
4088,-1,-1.0
4089,-1,-1.0
4090,-1,-1.0
4091,-1,-1.0
4092,-1,-1.0
4093,-1,-1.0
4094,-1,-1.0
4095,-1,-1.0
4096,-1,-1.0
4097,-1,-1.0
4098,-1,-1.0
4099,-1,-1.0
4100,-1,-1.0
4101,-1,-1.0
4102,-1,-1.0
4103,-1,-1.0
4104,-1,-1.0
4105,-1,-1.0
4106,-1,-1.0
4107,-1,-1.0
4108,-1,-1.0
4109,-1,-1.0
4110,-1,-1.0
4111,-1,-1.0
4112,-1,-1.0
4113,-1,-1.0
4114,-1,-1.0
4115,-1,-1.0
4116,-1,-1.0
4117,-1,-1.0
4118,-1,-1.0
4119,-1,-1.0
4120,-1,-1.0
4121,-1,-1.0
4122,-1,-1.0
4123,-1,-1.0
4124,residential,35.319438534592194
4125,residential,39.2412026254689
4126,-1,-1.0
4127,-1,-1.0
4128,-1,-1.0
4129,-1,-1.0
4130,-1,-1.0
4131,-1,-1.0
4132,-1,-1.0
4133,-1,-1.0
4134,-1,-1.0
4135,-1,-1.0
4136,-1,-1.0
4137,-1,-1.0
4138,-1,-1.0
4139,-1,-1.0
4140,-1,-1.0
4141,-1,-1.0
4142,-1,-1.0
4143,-1,-1.0
4144,-1,-1.0
4145,-1,-1.0
4146,-1,-1.0
4147,-1,-1.0
4148,-1,-1.0
4149,-1,-1.0
4150,-1,-1.0
4151,-1,-1.0
4152,-1,-1.0
4153,-1,-1.0
4154,-1,-1.0
4155,-1,-1.0
4156,-1,-1.0
4157,-1,-1.0
4158,-1,-1.0
4159,-1,-1.0
4160,-1,-1.0
4161,-1,-1.0
4162,-1,-1.0
4163,residential,28.144452412337422
4164,-1,-1.0
4165,-1,-1.0
4166,residential,27.69426231087304
4167,-1,-1.0
4168,-1,-1.0
4169,-1,-1.0
4170,-1,-1.0
4171,-1,-1.0
4172,-1,-1.0
4173,-1,-1.0
4174,-1,-1.0
4175,-1,-1.0
4176,-1,-1.0
4177,-1,-1.0
4178,-1,-1.0
4179,-1,-1.0
4180,-1,-1.0
4181,-1,-1.0
4182,-1,-1.0
4183,-1,-1.0
4184,-1,-1.0
4185,-1,-1.0
4186,-1,-1.0
4187,-1,-1.0
4188,-1,-1.0
4189,-1,-1.0
4190,-1,-1.0
4191,-1,-1.0
4192,-1,-1.0
4193,residential,18.59040647368481
4194,residential,30.447858523664245
4195,residential,34.710514472136595
4196,residential,34.30199992061635
4197,-1,-1.0
4198,-1,-1.0
4199,-1,-1.0
4200,-1,-1.0
4201,-1,-1.0
4202,-1,-1.0
4203,-1,-1.0
4204,-1,-1.0
4205,-1,-1.0
4206,-1,-1.0
4207,-1,-1.0
4208,-1,-1.0
4209,-1,-1.0
4210,-1,-1.0
4211,-1,-1.0
4212,-1,-1.0
4213,-1,-1.0
4214,-1,-1.0
4215,-1,-1.0
4216,-1,-1.0
4217,tertiary,27.165788414341886
4218,tertiary,45.53725047651899
4219,-1,-1.0
4220,tertiary,50.24161805341251
4221,tertiary,29.568584414160927
4222,-1,-1.0
4223,-1,-1.0
4224,tertiary,40.264350666824356
4225,tertiary,17.211607576700995
4226,-1,-1.0
4227,-1,-1.0
4228,-1,-1.0
4229,-1,-1.0
4230,-1,-1.0
4231,-1,-1.0
4232,-1,-1.0
4233,-1,-1.0
4234,-1,-1.0
4235,-1,-1.0
4236,-1,-1.0
4237,-1,-1.0
4238,-1,-1.0
4239,-1,-1.0
4240,-1,-1.0
4241,-1,-1.0
4242,-1,-1.0
4243,-1,-1.0
4244,-1,-1.0
4245,-1,-1.0
4246,-1,-1.0
4247,-1,-1.0
4248,-1,-1.0
4249,-1,-1.0
4250,-1,-1.0
4251,-1,-1.0
4252,-1,-1.0
4253,-1,-1.0
4254,-1,-1.0
4255,-1,-1.0
4256,-1,-1.0
4257,-1,-1.0
4258,-1,-1.0
4259,-1,-1.0
4260,-1,-1.0
4261,-1,-1.0
4262,-1,-1.0
4263,-1,-1.0
4264,-1,-1.0
4265,-1,-1.0
4266,-1,-1.0
4267,-1,-1.0
4268,-1,-1.0
4269,-1,-1.0
4270,-1,-1.0
4271,-1,-1.0
4272,-1,-1.0
4273,-1,-1.0
4274,-1,-1.0
4275,-1,-1.0
4276,-1,-1.0
4277,-1,-1.0
4278,-1,-1.0
4279,-1,-1.0
4280,-1,-1.0
4281,-1,-1.0
4282,-1,-1.0
4283,-1,-1.0
4284,-1,-1.0
4285,-1,-1.0
4286,-1,-1.0
4287,-1,-1.0
4288,-1,-1.0
4289,-1,-1.0
4290,-1,-1.0
4291,-1,-1.0
4292,-1,-1.0
4293,-1,-1.0
4294,-1,-1.0
4295,-1,-1.0
4296,-1,-1.0
4297,-1,-1.0
4298,-1,-1.0
4299,-1,-1.0
4300,-1,-1.0
4307,-1,-1.0
4308,-1,-1.0
4309,-1,-1.0
4310,-1,-1.0
4311,-1,-1.0
4312,-1,-1.0
4313,-1,-1.0
4314,-1,-1.0
4315,-1,-1.0
4316,-1,-1.0
4317,-1,-1.0
4318,-1,-1.0
4319,-1,-1.0
4320,-1,-1.0
4321,-1,-1.0
4322,-1,-1.0
4323,-1,-1.0
4324,-1,-1.0
4325,-1,-1.0
4326,-1,-1.0
4327,-1,-1.0
4328,-1,-1.0
4329,-1,-1.0
4330,-1,-1.0
4331,-1,-1.0
4332,-1,-1.0
4333,-1,-1.0
4334,-1,-1.0
4335,-1,-1.0
4336,-1,-1.0
4337,-1,-1.0
4338,-1,-1.0
4339,-1,-1.0
4340,-1,-1.0
4341,-1,-1.0
4342,-1,-1.0
4343,-1,-1.0
4344,-1,-1.0
4345,-1,-1.0
4346,-1,-1.0
4347,-1,-1.0
4348,-1,-1.0
4349,-1,-1.0
4350,-1,-1.0
4351,-1,-1.0
4352,-1,-1.0
4353,-1,-1.0
4354,-1,-1.0
4355,-1,-1.0
4356,-1,-1.0
4357,-1,-1.0
4358,-1,-1.0
4359,-1,-1.0
4360,-1,-1.0
4361,-1,-1.0
4362,-1,-1.0
4363,-1,-1.0
4364,-1,-1.0
4365,-1,-1.0
4366,-1,-1.0
4367,-1,-1.0
4368,-1,-1.0
4369,-1,-1.0
4370,-1,-1.0
4371,-1,-1.0
4383,-1,-1.0
4384,-1,-1.0
4385,-1,-1.0
4386,-1,-1.0
4387,-1,-1.0
4388,-1,-1.0
4389,-1,-1.0
4390,-1,-1.0
4391,-1,-1.0
4392,-1,-1.0
4393,-1,-1.0
4394,-1,-1.0
4395,-1,-1.0
4396,-1,-1.0
4397,-1,-1.0
4398,-1,-1.0
4399,-1,-1.0
