label_id,cluster_id,clustered,cluster_label_count
1047,506,0,1
9672,507,0,1
5965,508,1,4
8029,508,1,4
11306,508,1,4
10536,508,1,4
5961,512,1,4
8024,512,1,4
11312,512,1,4
10532,512,1,4
6178,516,1,3
10745,516,1,3
10505,516,1,3
1757,519,1,3
11870,519,1,3
17090,519,1,3
17667,522,1,2
10360,522,1,2
18140,524,1,3
3099,524,1,3
9195,524,1,3
8098,527,1,3
9859,527,1,3
11575,527,1,3
14315,530,1,2
842,530,1,2
6984,532,1,3
14020,532,1,3
12901,532,1,3
9950,535,0,1
3056,536,1,2
8945,536,1,2
7028,538,1,4
7822,538,1,4
10330,538,1,4
16590,538,1,4
3055,542,1,2
8941,542,1,2
7029,544,1,3
10329,544,1,3
16589,544,1,3
9423,547,1,2
12742,547,1,2
256,549,1,4
17780,549,1,4
3676,549,1,4
10136,549,1,4
10480,553,1,2
7603,553,1,2
7178,555,0,1
5900,556,0,1
3437,557,1,2
6347,557,1,2
3482,559,1,3
16122,559,1,3
16283,559,1,3
16565,562,0,1
15664,563,0,1
2616,564,0,1
11185,565,0,1
17481,566,1,3
17407,566,1,3
13031,566,1,3
13627,569,1,2
16836,569,1,2
1602,571,0,1
458,572,0,1
8992,573,1,3
14447,573,1,3
12634,573,1,3
12511,576,0,1
10807,577,1,2
11722,577,1,2
8725,579,0,1
2277,580,0,1
9970,581,0,1
11735,582,0,1
8727,583,0,1
8873,584,1,2
17252,584,1,2
12608,586,0,1
6956,587,0,1
6230,588,1,2
4614,588,1,2
15707,590,1,3
17187,590,1,3
1335,590,1,3
8953,593,1,2
12105,593,1,2
6240,595,1,3
4604,595,1,3
14944,595,1,3
9002,598,1,2
12137,598,1,2
15634,600,1,2
1302,600,1,2
16808,602,0,1
3131,603,1,4
9573,603,1,4
10057,603,1,4
15215,603,1,4
5703,607,0,1
7043,608,1,3
8466,608,1,3
1169,608,1,3
10323,611,0,1
10298,612,1,2
976,612,1,2
9631,614,1,2
10513,614,1,2
2339,616,0,1
5725,617,1,3
10676,617,1,3
11172,617,1,3
17457,620,1,2
907,620,1,2
12761,622,0,1
8065,623,1,3
9623,623,1,3
14441,623,1,3
10546,626,0,1
2153,627,1,4
11290,627,1,4
14983,627,1,4
6740,627,1,4
7179,631,0,1
7607,632,0,1
661,633,1,3
14914,633,1,3
6761,633,1,3
522,636,1,2
6760,636,1,2
17517,638,1,2
13227,638,1,2
2247,640,1,3
14558,640,1,3
6751,640,1,3
2023,643,1,2
16990,643,1,2
2154,645,1,3
14984,645,1,3
6739,645,1,3
10472,648,1,3
7735,648,1,3
11201,648,1,3
659,651,1,2
6759,651,1,2
8293,653,0,1
13243,654,0,1
670,655,1,3
14912,655,1,3
6757,655,1,3
2231,658,1,4
11292,658,1,4
14985,658,1,4
6738,658,1,4
7592,662,0,1
10469,663,0,1
14497,664,1,2
11171,664,1,2
14821,666,1,3
15922,666,1,3
16302,666,1,3
16099,669,0,1
15764,670,0,1
5963,671,1,4
8027,671,1,4
10533,671,1,4
11310,671,1,4
9805,675,1,2
11095,675,1,2
9207,677,0,1
3732,678,1,3
10754,678,1,3
10777,678,1,3
8414,681,1,2
10394,681,1,2
5724,683,1,3
11173,683,1,3
10679,683,1,3
15792,686,0,1
9993,687,0,1
12993,688,0,1
17542,689,0,1
17292,690,1,4
15866,690,1,4
16014,690,1,4
16090,690,1,4
2622,694,0,1
9432,695,1,3
10083,695,1,3
15222,695,1,3
5576,698,0,1
5269,699,0,1
8069,700,1,3
8712,700,1,3
11733,700,1,3
7762,703,1,3
9925,703,1,3
7191,703,1,3
2258,706,0,1
255,707,1,5
17781,707,1,5
3677,707,1,5
8506,707,1,5
7052,707,1,5
10129,712,1,2
10655,712,1,2
10776,714,0,1
12977,715,0,1
12941,716,1,2
17829,716,1,2
249,718,0,1
3133,719,1,2
5881,719,1,2
12951,721,1,2
17728,721,1,2
9524,723,1,2
15149,723,1,2
14713,725,0,1
542,726,1,3
2546,726,1,3
13200,726,1,3
7456,729,0,1
9264,730,0,1
12558,731,0,1
3366,732,0,1
17170,733,0,1
11174,734,1,4
12822,734,1,4
14443,734,1,4
15859,734,1,4
6690,738,1,2
7108,738,1,2
17555,740,0,1
18106,741,0,1
18241,742,1,3
8906,742,1,3
12823,742,1,3
6691,745,1,2
7094,745,1,2
9817,747,1,3
11130,747,1,3
18103,747,1,3
17580,750,0,1
2098,751,1,4
8263,751,1,4
11920,751,1,4
18093,751,1,4
1898,755,1,2
17112,755,1,2
4896,757,0,1
11188,758,0,1
3525,759,1,2
3984,759,1,2
8814,761,1,2
15593,761,1,2
18102,763,0,1
17571,764,0,1
8265,765,1,3
11918,765,1,3
18092,765,1,3
7427,768,1,2
15552,768,1,2
3644,770,0,1
4937,771,0,1
12992,772,1,2
18059,772,1,2
3914,774,1,2
6364,774,1,2
16013,776,1,2
16089,776,1,2
5156,778,0,1
8319,779,1,2
13117,779,1,2
18067,781,0,1
581,782,0,1
8316,783,1,3
13001,783,1,3
18062,783,1,3
2583,786,0,1
9213,787,1,4
9811,787,1,4
11078,787,1,4
16234,787,1,4
14391,791,1,2
18045,791,1,2
18326,793,0,1
15779,794,0,1
2953,795,1,2
18026,795,1,2
133,797,0,1
17658,798,0,1
7424,799,1,2
15410,799,1,2
1289,801,1,2
17183,801,1,2
15024,803,0,1
2349,804,1,2
7243,804,1,2
8318,806,1,3
13115,806,1,3
18068,806,1,3
8320,809,1,3
13114,809,1,3
18069,809,1,3
14018,812,1,3
15924,812,1,3
16217,812,1,3
764,815,0,1
8315,816,1,3
13002,816,1,3
18063,816,1,3
2586,819,1,2
7247,819,1,2
8312,821,1,3
13000,821,1,3
18061,821,1,3
2665,824,0,1
150,825,0,1
12530,826,0,1
17330,827,1,2
4709,827,1,2
11899,829,1,2
17185,829,1,2
9401,831,0,1
5166,832,1,2
17203,832,1,2
110,834,0,1
12025,835,0,1
11179,836,0,1
1334,837,0,1
17191,838,0,1
15714,839,0,1
18137,840,1,3
3098,840,1,3
9194,840,1,3
12112,843,0,1
143,844,1,4
18185,844,1,4
8931,844,1,4
12531,844,1,4
1283,848,1,2
17176,848,1,2
9402,850,0,1
11900,851,0,1
18148,852,1,3
2669,852,1,3
10222,852,1,3
17671,855,0,1
15025,856,1,2
17182,856,1,2
9269,858,0,1
4843,859,0,1
17653,860,1,2
10359,860,1,2
18151,862,0,1
2912,863,0,1
15023,864,1,2
17181,864,1,2
1531,866,0,1
9339,867,0,1
142,868,1,2
2951,868,1,2
17656,870,0,1
7423,871,1,2
15415,871,1,2
15020,873,1,2
17180,873,1,2
1529,875,0,1
9341,876,0,1
17184,877,0,1
4711,878,1,2
12509,878,1,2
8932,880,1,2
10189,880,1,2
148,882,1,2
18186,882,1,2
138,884,1,2
9112,884,1,2
2952,886,0,1
17674,887,0,1
9409,888,1,2
15411,888,1,2
1282,890,1,2
17177,890,1,2
15022,892,0,1
634,893,1,4
3362,893,1,4
9256,893,1,4
12565,893,1,4
17175,897,0,1
4959,898,0,1
13197,899,0,1
7458,900,0,1
9344,901,0,1
13605,902,0,1
1350,903,1,2
17174,903,1,2
498,905,0,1
2914,906,0,1
17670,907,0,1
9149,908,0,1
10305,909,0,1
9268,910,1,2
15028,910,1,2
4856,912,0,1
12555,913,0,1
17173,914,0,1
2547,915,1,2
12445,915,1,2
7504,917,0,1
4850,918,1,2
9257,918,1,2
17172,920,0,1
2539,921,1,2
12444,921,1,2
7457,923,0,1
4851,924,1,2
9258,924,1,2
17169,926,0,1
4870,927,1,3
8361,927,1,3
17336,927,1,3
2072,930,1,2
17161,930,1,2
4876,932,1,2
11348,932,1,2
2069,934,1,2
17160,934,1,2
9361,936,0,1
4877,937,1,2
11349,937,1,2
1778,939,1,2
17158,939,1,2
9355,941,0,1
2103,942,1,3
8282,942,1,3
11924,942,1,3
1784,945,1,2
17155,945,1,2
4902,947,1,2
11187,947,1,2
5106,949,1,2
11232,949,1,2
1783,951,1,2
17154,951,1,2
9346,953,0,1
4930,954,0,1
17144,955,0,1
9334,956,1,2
15273,956,1,2
4846,958,0,1
3248,959,1,2
9406,959,1,2
11357,961,1,2
11868,961,1,2
17143,963,0,1
5066,964,0,1
3223,965,1,2
9308,965,1,2
4932,967,1,2
17141,967,1,2
9343,969,1,2
12554,969,1,2
17140,971,0,1
8952,972,0,1
12106,973,0,1
1826,974,0,1
11883,975,0,1
206,976,0,1
9340,977,0,1
12553,978,0,1
17138,979,0,1
18133,980,1,3
3061,980,1,3
9170,980,1,3
2066,983,1,2
11850,983,1,2
12113,985,0,1
7491,986,1,2
15476,986,1,2
547,988,0,1
4958,989,0,1
13196,990,0,1
1515,991,0,1
17131,992,0,1
9349,993,0,1
1758,994,0,1
17125,995,0,1
11874,996,0,1
2916,997,1,2
17654,997,1,2
8999,999,1,2
12138,999,1,2
1574,1001,1,2
17123,1001,1,2
6063,1003,1,3
10150,1003,1,3
13900,1003,1,3
15637,1006,0,1
3638,1007,1,2
4888,1007,1,2
11182,1009,1,2
15550,1009,1,2
6927,1011,1,3
13322,1011,1,3
16608,1011,1,3
1573,1014,1,2
17122,1014,1,2
2102,1016,1,3
8283,1016,1,3
11923,1016,1,3
11180,1019,0,1
15479,1020,0,1
1904,1021,1,2
17115,1021,1,2
5065,1023,0,1
55,1024,1,3
8231,1024,1,3
11993,1024,1,3
1899,1027,1,2
17111,1027,1,2
4880,1029,0,1
11360,1030,0,1
1779,1031,1,2
17110,1031,1,2
8369,1033,1,2
17339,1033,1,2
4881,1035,0,1
4895,1036,1,2
11350,1036,1,2
1780,1038,0,1
17109,1039,0,1
9364,1040,0,1
2071,1041,1,2
17108,1041,1,2
8367,1043,1,2
17338,1043,1,2
4875,1045,0,1
4871,1046,1,3
8363,1046,1,3
17337,1046,1,3
1777,1049,1,2
17107,1049,1,2
475,1051,0,1
13042,1052,0,1
4920,1053,1,3
11150,1053,1,3
15530,1053,1,3
1368,1056,1,2
17114,1056,1,2
1917,1058,1,2
11869,1058,1,2
17096,1060,0,1
4874,1061,0,1
17334,1062,0,1
7467,1063,0,1
1756,1064,1,2
17092,1064,1,2
11875,1066,0,1
18149,1067,1,3
2668,1067,1,3
10223,1067,1,3
17672,1070,0,1
2371,1071,0,1
14622,1072,0,1
1328,1073,1,2
17089,1073,1,2
12121,1075,0,1
6196,1076,1,3
4649,1076,1,3
15001,1076,1,3
1999,1079,1,2
17087,1079,1,2
12114,1081,0,1
2541,1082,0,1
7511,1083,0,1
6937,1084,1,2
13109,1084,1,2
16597,1086,0,1
1612,1087,0,1
13596,1088,0,1
17080,1089,0,1
6254,1090,1,2
14966,1090,1,2
17072,1092,0,1
1325,1093,0,1
12117,1094,0,1
3204,1095,1,2
5327,1095,1,2
5128,1097,1,3
7675,1097,1,3
17021,1097,1,3
2357,1100,1,2
13882,1100,1,2
17055,1102,0,1
7396,1103,0,1
15425,1104,0,1
7352,1105,1,2
15539,1105,1,2
4764,1107,0,1
17286,1108,1,2
5147,1108,1,2
7513,1110,0,1
6925,1111,1,3
13323,1111,1,3
16607,1111,1,3
1587,1114,0,1
17117,1115,0,1
13597,1116,0,1
5122,1117,1,2
7668,1117,1,2
1712,1119,1,2
17020,1119,1,2
9350,1121,0,1
5121,1122,1,2
7669,1122,1,2
1711,1124,1,2
17019,1124,1,2
9348,1126,0,1
1370,1127,1,2
13616,1127,1,2
13301,1129,0,1
463,1130,0,1
4926,1131,1,2
11272,1131,1,2
17018,1133,0,1
5460,1134,1,2
15397,1134,1,2
4822,1136,1,2
15248,1136,1,2
4924,1138,1,2
11355,1138,1,2
13212,1140,1,2
17017,1140,1,2
476,1142,0,1
17479,1143,1,3
17412,1143,1,3
13034,1143,1,3
13593,1146,1,2
16133,1146,1,2
464,1148,0,1
4909,1149,1,2
11370,1149,1,2
1903,1151,0,1
17016,1152,0,1
4918,1153,1,2
11371,1153,1,2
486,1155,1,2
13204,1155,1,2
1369,1157,1,2
17014,1157,1,2
3395,1159,0,1
7421,1160,0,1
4908,1161,1,3
11354,1161,1,3
15531,1161,1,3
13211,1164,1,2
17013,1164,1,2
478,1166,0,1
7422,1167,1,2
15416,1167,1,2
4825,1169,1,2
15250,1169,1,2
4921,1171,1,3
11149,1171,1,3
15527,1171,1,3
483,1174,1,2
13203,1174,1,2
17012,1176,0,1
5146,1177,0,1
11186,1178,0,1
17411,1179,1,3
17478,1179,1,3
13033,1179,1,3
13598,1182,1,2
17011,1182,1,2
1603,1184,0,1
459,1185,0,1
8338,1186,1,3
14906,1186,1,3
15543,1186,1,3
4879,1189,0,1
16144,1190,1,3
1371,1190,1,3
17010,1190,1,3
13595,1193,0,1
474,1194,0,1
13040,1195,0,1
4883,1196,1,3
8337,1196,1,3
15544,1196,1,3
3338,1199,1,3
7340,1199,1,3
15403,1199,1,3
17000,1202,0,1
4934,1203,1,2
16993,1203,1,2
9335,1205,1,2
15274,1205,1,2
3230,1207,0,1
5108,1208,1,2
11247,1208,1,2
3222,1210,1,2
9309,1210,1,2
16996,1212,0,1
2022,1213,1,2
16991,1213,1,2
2251,1215,1,2
14628,1215,1,2
1394,1217,1,3
15031,1217,1,3
16989,1217,1,3
657,1220,0,1
1374,1221,1,3
15032,1221,1,3
16988,1221,1,3
518,1224,0,1
658,1225,1,2
6758,1225,1,2
4589,1227,1,2
14962,1227,1,2
1743,1229,1,3
15677,1229,1,3
16983,1229,1,3
6064,1232,1,3
10149,1232,1,3
13899,1232,1,3
15638,1235,0,1
1725,1236,0,1
16977,1237,0,1
615,1238,1,3
4580,1238,1,3
13886,1238,1,3
1750,1241,1,2
16976,1241,1,2
15635,1243,0,1
1825,1244,1,2
11853,1244,1,2
8961,1246,1,2
12115,1246,1,2
499,1248,0,1
16925,1249,0,1
1231,1250,1,2
16923,1250,1,2
503,1252,0,1
3890,1253,0,1
2549,1254,1,2
13202,1254,1,2
7512,1256,0,1
3361,1257,1,2
9259,1257,1,2
12563,1259,0,1
16921,1260,0,1
58,1261,0,1
11996,1262,0,1
1273,1263,0,1
16920,1264,0,1
205,1265,0,1
1543,1266,0,1
16919,1267,0,1
208,1268,0,1
9,1269,1,3
8280,1269,1,3
11909,1269,1,3
7401,1272,0,1
57,1273,1,2
11995,1273,1,2
207,1275,1,2
12156,1275,1,2
1265,1277,1,2
16917,1277,1,2
80,1279,1,3
8277,1279,1,3
12009,1279,1,3
202,1282,1,2
12164,1282,1,2
1267,1284,1,2
16916,1284,1,2
2100,1286,1,3
8163,1286,1,3
11936,1286,1,3
1516,1289,0,1
16915,1290,0,1
198,1291,0,1
1544,1292,1,2
16913,1292,1,2
492,1294,0,1
8247,1295,1,2
12404,1295,1,2
7589,1297,1,2
15485,1297,1,2
3896,1299,0,1
9266,1300,1,2
15029,1300,1,2
16885,1302,0,1
147,1303,1,4
18184,1303,1,4
10187,1303,1,4
12528,1303,1,4
4710,1307,0,1
7420,1308,1,3
15217,1308,1,3
15414,1308,1,3
1525,1311,1,2
16895,1311,1,2
7497,1313,1,2
15477,1313,1,2
550,1315,0,1
2548,1316,0,1
13195,1317,0,1
79,1318,1,3
8278,1318,1,3
12010,1318,1,3
201,1321,1,2
12166,1321,1,2
1269,1323,1,2
16914,1323,1,2
3880,1325,1,2
15406,1325,1,2
1528,1327,0,1
16894,1328,0,1
5131,1329,1,2
11192,1329,1,2
11931,1331,0,1
1281,1332,1,2
16892,1332,1,2
7426,1334,0,1
15395,1335,0,1
2542,1336,0,1
13193,1337,0,1
7453,1338,0,1
1521,1339,1,2
16887,1339,1,2
9263,1341,1,2
15027,1341,1,2
18160,1343,1,2
9155,1343,1,2
10233,1345,0,1
3066,1346,0,1
18159,1347,1,2
9157,1347,1,2
3068,1349,0,1
9265,1350,1,2
15030,1350,1,2
16884,1352,0,1
541,1353,1,3
2537,1353,1,3
12443,1353,1,3
7455,1356,0,1
1507,1357,1,2
16883,1357,1,2
9245,1359,0,1
9242,1360,1,2
15268,1360,1,2
4845,1362,0,1
2796,1363,1,4
5064,1363,1,4
11860,1363,1,4
16841,1363,1,4
11218,1367,0,1
3240,1368,1,2
9244,1368,1,2
4933,1370,0,1
16840,1371,0,1
7465,1372,0,1
3232,1373,0,1
9404,1374,0,1
2797,1375,1,4
4928,1375,1,4
11863,1375,1,4
16798,1375,1,4
7466,1379,0,1
4931,1380,0,1
16839,1381,0,1
462,1382,1,2
13321,1382,1,2
13629,1384,0,1
1607,1385,0,1
4929,1386,1,4
11356,1386,1,4
11867,1386,1,4
16838,1386,1,4
3228,1390,0,1
9338,1391,0,1
17288,1392,1,2
5148,1392,1,2
7473,1394,0,1
17484,1395,1,3
17410,1395,1,3
13035,1395,1,3
13590,1398,1,2
16837,1398,1,2
1604,1400,0,1
460,1401,0,1
17284,1402,0,1
5150,1403,0,1
7474,1404,0,1
17408,1405,1,3
17482,1405,1,3
13030,1405,1,3
1605,1408,1,2
16835,1408,1,2
13594,1410,0,1
7468,1411,1,2
15545,1411,1,2
4894,1413,0,1
1599,1414,1,4
13625,1414,1,4
16135,1414,1,4
16834,1414,1,4
473,1418,0,1
13038,1419,0,1
7469,1420,1,2
15546,1420,1,2
4897,1422,0,1
1601,1423,1,3
13617,1423,1,3
16833,1423,1,3
472,1426,0,1
13037,1427,0,1
4838,1428,0,1
9407,1429,0,1
4927,1430,1,2
16799,1430,1,2
11866,1432,0,1
7472,1433,0,1
9057,1434,0,1
10154,1435,0,1
4579,1436,1,3
6253,1436,1,3
13887,1436,1,3
1749,1439,1,2
16816,1439,1,2
15636,1441,0,1
3258,1442,1,2
5315,1442,1,2
5109,1444,1,3
11256,1444,1,3
16815,1444,1,3
3252,1447,1,3
5314,1447,1,3
15272,1447,1,3
5116,1450,0,1
16813,1451,0,1
11260,1452,0,1
8379,1453,1,2
17340,1453,1,2
5123,1455,0,1
16812,1456,0,1
5114,1457,1,3
11263,1457,1,3
16811,1457,1,3
3217,1460,1,2
5467,1460,1,2
15400,1462,0,1
3216,1463,1,2
9356,1463,1,2
7678,1465,1,2
16810,1465,1,2
5125,1467,0,1
6239,1468,1,3
4606,1468,1,3
14943,1468,1,3
8956,1471,1,2
12111,1471,1,2
15620,1473,1,2
1317,1473,1,2
16809,1475,0,1
5120,1476,1,3
7671,1476,1,3
16806,1476,1,3
3207,1479,0,1
5325,1480,0,1
7588,1481,1,2
15486,1481,1,2
3326,1483,1,2
5328,1483,1,2
5117,1485,1,2
16805,1485,1,2
3209,1487,1,2
5326,1487,1,2
5127,1489,0,1
16804,1490,0,1
7583,1491,1,2
15490,1491,1,2
8256,1493,1,2
12396,1493,1,2
3257,1495,1,2
5312,1495,1,2
5113,1497,1,2
16803,1497,1,2
11259,1499,0,1
3218,1500,1,3
5468,1500,1,3
15399,1500,1,3
5118,1503,1,2
