label_id,way_type,distance_to_road
18335,tertiary,16.87350537909701
18331,tertiary,27.12320014753953
18338,tertiary,7.090486329429574
18324,tertiary,20.08093780448612
18333,tertiary,31.103806620157112
18339,tertiary,6.602532226021344
18332,tertiary,33.15431217268606
9907,tertiary,22.043986544835107
17632,tertiary,16.553176889018605
9801,tertiary,26.184573815052623
9922,tertiary,14.95854440198586
18045,tertiary,22.513438915570188
18046,tertiary,19.639411640882308
26,residential,14.826054887902213
29,residential,19.12909415608031
33,residential,18.438934812699554
18337,residential,3.645017741272483
18334,residential,10.635466528292577
18336,residential,17.142267931983156
28,residential,17.066594079780746
17628,residential,22.17674771629261
17631,residential,19.905315972493362
9705,residential,21.18361684735368
9800,residential,16.216782260036762
9918,residential,10.727499621514005
9921,residential,18.514588626977662
27,residential,18.943018846806012
24,residential,18.514588626977662
30,residential,16.065993852468164
37,residential,17.336889056972677
38,residential,0.07699462098578906
9703,residential,17.321062973698478
9704,residential,19.96036380322375
9706,residential,14.688622982637707
9707,residential,18.68269039659573
9708,residential,9.543473676447979
31,residential,24.9832101769874
32,residential,14.32457482585622
35,residential,8.046663139800865
36,residential,5.987601169887751
41,residential,17.9737530907456
42,residential,28.11362136337186
43,residential,26.470855818366797
44,residential,29.980547119273307
45,residential,17.45005330322672
34,residential,17.40837155428183
39,residential,17.3603388575279
40,residential,17.3603388575279
48,residential,19.862760334571384
147,secondary,24.66776582126813
148,secondary,35.16345673207616
18186,secondary,25.408499668174418
18189,secondary,27.406636036294337
18184,secondary,24.66776582126813
4724,secondary,28.78578255038083
4725,secondary,15.676842110259642
8932,secondary,46.31696394276406
10187,secondary,26.054673519949926
10189,secondary,47.69222826214822
12528,secondary,30.223164660714485
18136,tertiary,24.108763856146982
18135,tertiary,28.68362802911661
18133,tertiary,28.674881301904467
3074,tertiary,29.90792536629361
3066,tertiary,23.98333068301706
3067,tertiary,24.108763856146982
3068,tertiary,5.83738692057002
3069,tertiary,26.179181751165128
3070,tertiary,25.99488181380002
3071,tertiary,27.95626478786913
3072,tertiary,25.993049762371385
3073,tertiary,29.906641453087623
3075,tertiary,29.907283413917067
3084,tertiary,31.859572553491127
3085,tertiary,29.895514201615082
9170,tertiary,32.60006910423612
3063,tertiary,32.61756045361371
3076,tertiary,11.123117189014792
3077,tertiary,26.871924673045775
3078,tertiary,13.179776841186996
3079,tertiary,28.95731804990426
3080,tertiary,28.95942707732887
3081,tertiary,34.85322655386297
3082,tertiary,30.932495978133485
3083,tertiary,27.011566260397288
3086,tertiary,11.319925831913222
3087,tertiary,42.73110875540189
3088,tertiary,25.065406315039056
3089,tertiary,25.074449573150783
18147,residential,34.97923181711424
18148,residential,22.044504130694122
18149,residential,12.564431526192891
18145,residential,16.899984719941024
18146,residential,33.28576859348654
2668,residential,17.081821176604933
2669,residential,24.824343251636922
2670,residential,30.66616448541092
10222,residential,26.214262815621304
10223,residential,1.4450753244522863
485,residential,1.9077326674889186
487,residential,1.6042717986900712
489,residential,10.610825282446536
490,residential,13.817236221729667
2672,residential,9.483195420415614
2673,residential,7.829388237192674
2674,residential,10.408428063395961
488,residential,18.290703284039967
2671,residential,16.87974882439443
8914,tertiary,24.500501748847636
149,tertiary,30.907411414995163
150,tertiary,26.00171387262028
7938,tertiary,44.83039047783274
7939,tertiary,47.575131153798395
7940,tertiary,52.43590336959399
7941,tertiary,33.89111972023883
7944,tertiary,50.23476762705613
7945,tertiary,40.05877018970661
7954,tertiary,55.26920139380869
7957,tertiary,35.029433344989044
7959,tertiary,43.07773895890374
7946,tertiary,40.31483054188946
7947,tertiary,54.06449794226421
7960,tertiary,41.22449904957301
7948,tertiary,46.00551675126583
7961,tertiary,53.108115997874805
7966,tertiary,25.239831052269157
7949,tertiary,38.37635246553457
7956,tertiary,47.311844298452186
7950,tertiary,41.95523903086379
7951,tertiary,40.52360052018464
7963,tertiary,43.30174307651582
7952,tertiary,43.744758587957186
7953,tertiary,28.808179708187797
7958,tertiary,41.345695305724966
7967,tertiary,33.64718358436479
7955,tertiary,32.91794107305335
7962,tertiary,33.35030881068163
7965,tertiary,41.47850661866354
8915,tertiary,20.290617256069375
8922,tertiary,20.9257565360394
8926,tertiary,36.80779822868904
8884,tertiary,22.705894928402174
8894,tertiary,32.011501765045224
8897,tertiary,25.8735149936153
8908,tertiary,21.45421232666723
8912,tertiary,25.056375471461187
8882,tertiary,30.6036602631033
8895,tertiary,22.079720505203078
8898,tertiary,29.412968998412868
8877,tertiary,32.965777346013105
8893,tertiary,30.931602657928362
8864,tertiary,43.47727461259842
8892,tertiary,26.809915611736027
8909,tertiary,23.7689548322054
8866,tertiary,40.428160745646174
8875,tertiary,37.85191695881919
8883,tertiary,57.98355588610338
8896,tertiary,27.143691450875487
8918,tertiary,40.91787349428729
8924,tertiary,35.493972512897976
8925,tertiary,21.587359987416452
8927,tertiary,28.069950931086677
8933,tertiary,38.88930722528566
8907,tertiary,37.559596657366164
8881,tertiary,26.196006521588536
8911,tertiary,21.32092533959708
8913,tertiary,23.792002257489806
8919,tertiary,22.53088930817322
8920,tertiary,26.184960045805923
8929,tertiary,24.901143597298553
9045,tertiary,24.051746842934662
12530,tertiary,3.51344343477262
14791,tertiary,12.130570598658524
14792,tertiary,19.903313268727853
7942,tertiary,36.693995344914825
7943,tertiary,35.960913116087205
7964,tertiary,39.03780256799676
8900,tertiary,21.672318306762953
9000,residential,18.381406986588303
7005,residential,20.12200866780459
8997,residential,18.76250017765546
9001,residential,25.77933462056907
9003,residential,29.357994226705653
9011,residential,24.048320604812186
8998,residential,18.490053612880978
15585,residential,24.04163200040576
7008,residential,23.080793763933524
7009,residential,21.251349675111875
7010,residential,35.5549330592349
9042,residential,8.850905399052266
13913,residential,26.082157472015652
13914,residential,24.3223701308597
3795,residential,10.241610910462677
3796,residential,19.00663302680078
3801,residential,21.584383255018913
6141,residential,22.975088779229303
6142,residential,14.413727465242781
6143,residential,25.916732973401782
13826,residential,13.001308119632162
13910,residential,11.567174384460499
13911,residential,22.96161818752337
13912,residential,21.51924673671295
13915,residential,19.736412228200134
13916,residential,29.155332106288814
13917,residential,26.831451623293407
13918,residential,20.79968192226739
2317,residential,14.998204864265688
2318,residential,15.520887246357537
2321,residential,23.789680512035435
2322,residential,22.78952449316972
2323,residential,17.90979409339573
3799,residential,21.61433744526832
3800,residential,25.308822053074937
6130,residential,25.158690758713085
6131,residential,17.90979409339573
6132,residential,24.093436157254015
6133,residential,16.15023368226616
6134,residential,23.136730181081322
6135,residential,17.06351832986383
6136,residential,24.91809891046497
6137,residential,25.070039663270652
6138,residential,25.169007670275963
6139,residential,25.3305306512901
6140,residential,27.22058521121981
9225,residential,27.25308274422747
7852,residential,12.083910090720162
7851,residential,33.081339600170715
17972,residential,16.791783891198516
9222,residential,22.378128741679173
9226,residential,21.80747927451575
10175,residential,22.437161447992537
16636,tertiary,18.590595783430256
16708,tertiary,20.47803223708791
15891,tertiary,18.64905069473592
16012,tertiary,24.767004456411126
16008,tertiary,23.30629613388502
16011,tertiary,21.204567640986383
16007,tertiary,28.052853781671356
16009,tertiary,19.202074332568394
16010,tertiary,24.065994618952534
16624,tertiary,18.053237728917466
16628,tertiary,23.765632539664423
16630,tertiary,18.96836036590152
16631,tertiary,15.760638239326543
16632,tertiary,17.548584717072906
16635,tertiary,25.60264024887916
16627,tertiary,28.151895333956993
16629,tertiary,20.984196511337885
16709,tertiary,15.544348577745906
16710,tertiary,14.369920287021982
16711,tertiary,23.47161690666069
9495,residential,20.951433077096112
9487,residential,29.8094898348689
9488,residential,29.01836223185938
9489,residential,37.499384331009686
9490,residential,27.139203409971376
9491,residential,22.82080430657326
9492,residential,25.253444415866287
9493,residential,21.977343527275693
9494,residential,27.61792929631479
15294,residential,22.64756250762611
15297,residential,24.002994251321372
15299,residential,22.123787139146245
15301,residential,25.445789671825192
15303,residential,15.128197793421892
15305,residential,25.175279130235094
9667,residential,24.811160104498747
18229,residential,23.244594330223375
18233,residential,24.454634888789425
18228,residential,14.118816756296603
18230,residential,5.590708666615155
18232,residential,10.119715768839596
18226,residential,14.28346961270094
18231,residential,21.23956067071113
18225,residential,16.916109044914787
18227,residential,16.056722606563635
9656,residential,27.17269681166056
9657,residential,18.02793519436037
9660,residential,27.06844691205441
9661,residential,21.125259926291406
9664,residential,23.000955874066904
9665,residential,24.900995765142866
9668,residential,9.04018752356598
10196,tertiary,17.45471307633852
10194,tertiary,21.192698763957555
2680,tertiary,33.41330811041479
10861,residential,22.064582496605922
2275,residential,19.7501507836775
2276,residential,17.787087969548953
2279,residential,19.509066832142384
5982,residential,19.509066832142384
5983,residential,17.787087969548953
10849,residential,19.152221773304902
10848,residential,19.156220042745552
14306,residential,21.47620707671038
15833,residential,22.064582496605922
15834,residential,17.195133285219494
15835,residential,19.15422090849069
16025,residential,22.062580603508117
16026,residential,17.195133285219494
16027,residential,23.433154220803242
16028,residential,17.795253061060677
46,tertiary,17.04422373021866
9812,tertiary,16.64897177924953
9863,tertiary,17.677524488974235
16233,tertiary,18.03971610195683
11095,tertiary,30.777441167774374
47,tertiary,17.519207343917003
49,tertiary,22.79198928790039
9684,tertiary,18.250024860557755
9857,tertiary,29.81992575191358
9860,tertiary,17.26842097795455
54,tertiary,18.659139969671543
50,residential,18.586194559890057
51,residential,20.785031383356465
53,residential,18.506549926627674
52,residential,16.906852951738262
9198,residential,15.990037632509736
9200,residential,21.322027171253442
9862,residential,16.511705870212467
9871,residential,21.322027171253442
252,primary,29.36369508293028
258,primary,23.691703209013486
15181,primary,31.326092795691928
17774,primary,26.251271052264354
17777,primary,25.618770937062468
17769,primary,29.303608621475167
17773,primary,26.285694105063033
17776,primary,21.561199293166847
17771,primary,19.41428257126958
17772,primary,27.800545014044623
17775,primary,26.756775896969543
3671,primary,27.21608062882523
3672,primary,23.621042527209664
3673,primary,25.485993660922496
15183,primary,25.642324757681383
255,primary,24.010503208691198
260,primary,38.809230055134826
17781,primary,20.08555438607808
17782,primary,32.90712516865987
3677,primary,24.010503208691198
7051,primary,44.69665879563917
8506,primary,25.95687720960773
8510,primary,44.69665879563917
8509,primary,44.69665879563917
7052,primary,25.95687720960773
259,primary,25.05869252970759
256,tertiary,7.790643815227446
257,tertiary,26.932671873414066
17778,tertiary,28.524622025779408
17780,tertiary,16.022730589613293
17779,tertiary,24.15480659678298
3675,tertiary,26.932671873414066
3676,tertiary,10.568509036247415
10134,tertiary,28.224992333365492
10136,tertiary,20.451520939769225
16647,residential,18.230536588676994
6463,residential,20.163098170276026
6508,residential,34.25663282354956
6509,residential,20.606177478918113
6510,residential,20.39694558724791
16648,residential,18.21822909170045
16644,residential,40.15280911440128
16670,residential,31.998472055450186
16645,residential,28.717190317027235
11108,residential,7.396059912804233
11103,residential,21.91187672568632
11109,residential,47.035495880467266
11107,residential,12.375022437357242
11114,tertiary,17.820592420693924
3771,tertiary,19.53578484217151
3775,tertiary,19.550238656718587
5015,tertiary,21.489588925285265
11077,tertiary,16.675536172056514
11052,tertiary,19.348487094628673
11063,tertiary,17.16367600427164
11085,tertiary,18.447346835648606
11066,tertiary,15.160822279250302
11073,tertiary,16.756411404492642
11117,tertiary,17.76860358412167
11102,tertiary,16.138293624994
11067,tertiary,11.120438244987183
11081,tertiary,16.623544955164622
11084,tertiary,16.55711173307247
11097,tertiary,16.25094124895285
11056,tertiary,15.40345905722522
11070,tertiary,16.886389464780695
11072,tertiary,14.874857537464525
11090,tertiary,18.383804906678474
11099,tertiary,14.250934568003846
11104,tertiary,16.06319521305675
11106,tertiary,15.96787800125434
11112,tertiary,17.89857568015282
11119,tertiary,21.486698028035043
11058,tertiary,15.354353995646479
11061,tertiary,17.230109249509404
11091,tertiary,20.27693762185929
3754,tertiary,23.19820720642809
3755,tertiary,19.14630816588454
3756,tertiary,21.094280824955348
3757,tertiary,21.050958736515287
3758,tertiary,13.114634903882486
3759,tertiary,16.86905905561409
3760,tertiary,22.632157739189967
3761,tertiary,22.45310129914914
3763,tertiary,14.45024327480061
3764,tertiary,16.302932458242797
3765,tertiary,18.21339701364374
3766,tertiary,18.10653105580355
3767,tertiary,16.06897201591917
3768,tertiary,15.947659202814165
3769,tertiary,17.820592420693924
3770,tertiary,21.664675513906943
11258,residential,15.005878205089276
11110,residential,14.11022842220376
6772,residential,19.998817689683285
6774,residential,17.321099663593408
7724,residential,18.01044038721229
7727,residential,13.382613812200232
7716,residential,16.28415851602234
7721,residential,23.47273638658802
7722,residential,23.70355010047347
7720,residential,27.8560850804095
7730,residential,27.535595827676715
7714,residential,16.9815395258875
7718,residential,26.8983197993001
7723,residential,26.714332149272767
10021,residential,18.22135800228136
10022,residential,20.971331521338108
11268,residential,27.176647879540045
11262,residential,15.05716804212451
11267,residential,29.707502677525632
11266,residential,29.51126060230819
11270,residential,21.24682630418097
11273,residential,19.973303740974103
11629,residential,18.22135800228136
11630,residential,15.069990500103765
12362,residential,11.477090282071751
1118,residential,10.251965720869151
1119,residential,8.66860280731226
1120,residential,15.235305133221026
17894,residential,7.140126689237165
17892,residential,15.834646103930881
17896,residential,15.679226920783435
17893,residential,9.262028643792128
17888,residential,20.403358584051457
17897,residential,22.772597385889576
17895,residential,16.739845585098337
17898,residential,20.272644898590407
10237,residential,7.794980226510287
10239,residential,22.74311479550665
10241,residential,17.258715487506997
10243,residential,2.7856454072055894
10246,residential,13.197270925062124
10248,residential,11.226070281800805
10249,residential,11.85773448842724
10251,residential,12.317763891575408
10255,residential,18.63426852724163
10257,residential,22.39741134774202
10259,residential,13.730509339283183
10260,residential,18.714740741861295
10262,residential,6.513801487878492
10263,residential,17.908212082515888
10265,residential,1.1880794064566873
10266,residential,21.028494961935504
10267,residential,11.360263524024097
12360,residential,24.078733705860703
12358,residential,14.24930319330461
17891,residential,12.702214637818726
10219,residential,20.832486490584298
17844,residential,18.097217282086838
10178,residential,12.53414676261208
10184,residential,21.015527183809336
10218,residential,13.92491439541476
16646,residential,23.056387820545115
16671,residential,29.697505876197212
6461,residential,21.4630765170429
6464,residential,26.931738720286756
6465,residential,28.338198043015137
6466,residential,27.63722193521296
6468,residential,29.28892792890416
6467,residential,22.357062588367207
6469,residential,17.58176888309819
6470,residential,26.686379025950096
6471,residential,24.313242412266803
6472,residential,17.595059788416933
6473,residential,21.282920630646387
16678,residential,21.53413972625017
16666,residential,18.681592348085907
16672,residential,22.539490686276757
16673,residential,33.34160227553795
16675,residential,28.707706164371093
16676,residential,25.169966286725888
16679,residential,28.64249222571837
16677,residential,25.27992873930248
16674,residential,21.785406265965136
11419,tertiary,23.54831373352859
1034,tertiary,18.06442818467585
1039,tertiary,27.939995546117814
1178,tertiary,24.89611890064516
1179,tertiary,17.861918499515625
17920,tertiary,26.42051068985521
17923,tertiary,22.276346267750522
9681,tertiary,24.815710143289138
11420,tertiary,20.875673756627673
1035,tertiary,18.06442818467585
1037,tertiary,18.06442818467585
16658,residential,23.359488015400654
16660,residential,16.53767844511328
6380,residential,18.494656455118992
6456,residential,27.81172621926448
6457,residential,25.748140437320835
6454,residential,16.449160122999697
6455,residential,20.09757615036707
6460,residential,31.439982755635988
6381,residential,14.849831955041594
6458,residential,25.39713573704063
6459,residential,29.451901472976584
17398,residential,14.599669302633432
16650,residential,35.094243526486466
16656,residential,29.82561188912078
16649,residential,23.706368712132203
16655,residential,29.768715525156423
16667,residential,23.84883757095476
16654,residential,39.37991715615371
16651,residential,33.62209757958611
16653,residential,29.441467167081466
14872,residential,21.929443187462454
15033,residential,21.93089927266622
2732,residential,38.65957696279534
2735,residential,12.230117865173245
2737,residential,23.37881972330847
6571,residential,12.19344545455455
6572,residential,23.966542455172217
13485,residential,22.575754994846395
13486,residential,13.582774577102654
13497,residential,43.427891362705154
13498,residential,23.960728149423307
14650,residential,17.756595172374773
14874,residential,12.19150067468527
14875,residential,19.79515171981186
15034,residential,23.326528247308257
15035,residential,26.11003452036927
15036,residential,27.514258903227955
15037,residential,26.12585563917783
15038,residential,24.738873234861025
15039,residential,23.35061962868676
15040,residential,30.86954474299073
15041,residential,30.86698999753391
15045,residential,22.517164823533037
15046,residential,13.642671024182482
13499,residential,28.89064401898853
14652,residential,19.795637821730406
11505,primary,25.049872040370417
927,primary,62.122891152828274
1064,primary,25.7347360042059
1066,primary,12.640045233757002
1067,primary,21.55383043232722
1068,primary,21.172861517246957
11500,primary,28.039864384312814
11501,primary,26.456286922975135
11503,primary,25.045019884643562
11504,primary,24.649401368066055
11506,primary,25.9229600066323
11502,primary,23.799700584235545
1069,primary,26.885196947727763
1072,primary,19.91930253273179
198,residential,10.838299323227286
201,residential,13.225655279858596
202,residential,11.85582397751451
205,residential,12.91906616094281
206,residential,14.980674781986913
207,residential,13.628196748762427
208,residential,13.299046533137988
209,residential,19.025498738676397
492,residential,30.817468980806034
9079,residential,17.30086631066927
12154,residential,7.30001391304349
12156,residential,14.114447438581678
12159,residential,16.854176003316258
12161,residential,19.729387875909616
12164,residential,13.874290807989958
12166,residential,11.302247585738698
12169,residential,14.22812872988199
12171,residential,20.629972689799683
12174,residential,10.69854078478048
12175,residential,16.7819511243734
12184,residential,34.85908020574905
12200,residential,11.016996535605482
12191,residential,11.649016683371094
12193,residential,11.412866466279315
12196,residential,12.984999206765652
12198,residential,12.928061534226881
12182,residential,12.261079453457857
12208,residential,14.361560927489073
12216,residential,17.290911137809864
12185,residential,14.045294379134363
12190,residential,13.842874400690437
12192,residential,21.747553589826683
12194,residential,13.197058256991115
12204,residential,26.17671232707705
12203,residential,15.030170592943486
12181,residential,28.73063824333405
12197,residential,24.28811666916745
12199,residential,30.21577673290185
12214,residential,21.728593345311918
12187,residential,11.981554733801978
12189,residential,23.483672954813112
12201,residential,28.170483522471212
12206,residential,20.474572481994947
12211,residential,9.630366881246305
12195,residential,14.239530489106489
12202,residential,16.974298317861557
12205,residential,12.886911322003211
12210,residential,11.841659510910437
162,residential,19.27324238153343
164,residential,27.635768721536024
165,residential,11.672428261357856
166,residential,16.818417855420208
167,residential,8.583759277998173
168,residential,18.334089089803282
169,residential,11.097831312150527
170,residential,16.443314360587383
171,residential,9.067355902653986
172,residential,18.488575515310597
173,residential,12.909691308429789
174,residential,18.39097005420442
175,residential,9.06481143074936
176,residential,18.294621604749747
177,residential,11.171896849849933
178,residential,14.27807197069602
179,residential,13.216336349972764
180,residential,19.929552638373938
181,residential,11.393588898529075
182,residential,14.196171322307203
183,residential,17.904410397731233
184,residential,11.518893096278681
185,residential,15.859994539218853
186,residential,9.643122746747755
187,residential,17.644269610681995
188,residential,9.831073913708057
189,residential,17.533468906170814
190,residential,11.880347501149409
191,residential,17.398581090606783
192,residential,10.014205816053549
193,residential,19.245497363553312
194,residential,14.117587225123861
195,residential,18.879383305567814
196,residential,10.558782236800457
197,residential,16.613341376566396
199,residential,16.541080059729783
200,residential,14.0527859871396
203,residential,15.449518938953185
204,residential,11.916132552486445
493,residential,16.9421071753128
211,residential,19.1020229627621
210,residential,24.049721738804436
225,residential,31.03198800955887
226,residential,34.59926335566309
227,residential,29.645922875095902
228,residential,29.09836199969435
232,residential,31.60012660636272
233,residential,35.52015077790451
234,residential,33.563257054514104
235,residential,31.604691659221068
248,residential,19.758770201374553
249,residential,19.757371073820547
7033,residential,25.021990294730685
7034,residential,24.025463946207495
10268,residential,25.01390764818024
215,residential,23.770049192635508
216,residential,25.99806488495956
217,residential,24.325156737159308
218,residential,24.478012439841237
219,residential,24.679138372982067
220,residential,23.086697185350683
221,residential,22.550854445278638
222,residential,21.54048700788198
223,residential,24.23245312800716
224,residential,21.35813636778317
229,residential,4.6648928364152775
230,residential,27.54286713422597
231,residential,23.36609132120425
237,residential,51.2300133841682
238,residential,19.5419044910776
239,residential,17.499652450583604
240,residential,23.490673189717622
241,residential,21.557560514404415
242,residential,23.55921786095665
243,residential,23.60398172950952
244,residential,23.65154335063267
214,residential,33.29244087315946
236,residential,35.527424204442134
212,residential,13.344344504109987
7031,residential,13.344344504109987
7816,residential,14.735151695768376
7817,residential,25.597859088614257
7820,residential,13.344344504109987
213,residential,17.516709455777658
7032,residential,21.68911660592966
7819,residential,9.171960754250716
7821,residential,17.516720855168714
10270,residential,17.516726277360167
16668,residential,24.775506876467144
6462,residential,16.306614959505524
6511,residential,18.0084649068381
6512,residential,20.99456583934358
6513,residential,20.621156734081005
6514,residential,18.911094390416018
6515,residential,20.091977700803195
6516,residential,26.83528498877502
6517,residential,15.639508668441703
6518,residential,15.159268020752366
6519,residential,19.593731065170793
15691,residential,19.315923859907254
15693,residential,16.983538991973727
15899,residential,29.344504226660042
15902,residential,24.84775031530802
16669,residential,30.90087678720514
18159,tertiary,24.13118955591294
18162,tertiary,18.04716234202053
9157,tertiary,26.432214904003274
16664,tertiary,30.03189920900481
6453,tertiary,20.289614659636776
6385,tertiary,32.91159652071883
6387,tertiary,14.335352782648028
6384,tertiary,32.90475128720549
6386,tertiary,21.82784780489841
6452,tertiary,14.48275951693966
17931,tertiary,28.731023054164595
17393,tertiary,20.289614659636776
17394,tertiary,13.091972970396787
17935,tertiary,27.381371836964874
17933,tertiary,31.523549326513468
17932,tertiary,30.125915659409916
17934,tertiary,28.255584632151646
17937,tertiary,11.552404718401467
17936,tertiary,20.438436582901453
15684,tertiary,19.894373431899105
15687,tertiary,30.168442308420172
16663,tertiary,20.041840271621567
15686,residential,21.540558309066512
6391,residential,23.618679732173657
6390,residential,19.576250367161272
6393,residential,19.62038718521034
6392,residential,17.685940705652463
17941,residential,25.58099971236603
17944,residential,25.523249771780282
17940,residential,15.649619545866612
17943,residential,29.435483897238374
15679,residential,19.69005780525362
18164,residential,6.077072213949669
18166,residential,6.142121717918254
18165,residential,15.93390420519947
17984,residential,14.832195591818865
17987,residential,20.604375440311692
17979,residential,20.379951985142252
17983,residential,25.508456325893054
17980,residential,7.443692892513524
17981,residential,25.765940134194512
17986,residential,16.367723378196402
17988,residential,28.080949769629317
17982,residential,14.558618501293775
17985,residential,28.12918460171016
15620,tertiary,16.972868314921556
1304,tertiary,18.120839778279258
1307,tertiary,16.786348203747657
1309,tertiary,14.776927993404174
1310,tertiary,15.905119447817846
1311,tertiary,29.72636680789704
1312,tertiary,22.847733494651493
1315,tertiary,28.893351348737774
15625,tertiary,18.538647725884143
15626,tertiary,17.17388620299336
15628,tertiary,17.19618815710884
15629,tertiary,17.207336632080615
15630,tertiary,15.85741119295588
15631,tertiary,16.11140117936006
15632,tertiary,17.65213811707849
15633,tertiary,18.064601695024606
16972,tertiary,19.455329666142358
16970,tertiary,16.711365957425027
1971,tertiary,14.814430239932397
1972,tertiary,14.514391524757443
1313,tertiary,21.8649224080191
1314,tertiary,24.79181328524204
1318,tertiary,19.195098787797786
1968,tertiary,18.139585434191886
18172,tertiary,28.043675148517185
17842,tertiary,18.633465818222597
17841,tertiary,18.41415733729828
17845,tertiary,18.746345196644626
17843,tertiary,20.48726758976952
7926,tertiary,18.620565318203706
7928,tertiary,24.34406632352621
7929,tertiary,18.468984455159557
7930,tertiary,18.407707088218668
7931,tertiary,30.025691157283415
7927,tertiary,14.714609464255018
17840,tertiary,20.196220215506862
