label_id,cluster_id,clustered,cluster_label_count
7148,272,1,2
16,274,0,1
9435,275,0,1
7199,276,0,1
9432,277,0,1
7594,278,0,1
9441,279,0,1
2118,280,1,2
9438,280,1,2
8019,282,0,1
7638,283,0,1
9451,284,0,1
6842,285,1,2
7980,285,1,2
9445,287,0,1
4685,288,1,2
8974,288,1,2
4689,290,1,2
8970,290,1,2
4695,292,1,2
8965,292,1,2
4687,294,1,2
8972,294,1,2
3619,296,1,2
8896,296,1,2
3089,298,0,1
1132,299,1,2
8905,299,1,2
1138,301,1,2
8903,301,1,2
1134,303,1,3
3624,303,1,3
8902,303,1,3
4403,306,1,2
8743,306,1,2
4411,308,1,2
8735,308,1,2
2779,310,1,3
4410,310,1,3
8732,310,1,3
2748,313,1,3
4407,313,1,3
8730,313,1,3
2875,316,1,2
8716,316,1,2
2869,318,1,2
8709,318,1,2
2858,320,1,2
8707,320,1,2
2846,322,1,2
8702,322,1,2
1525,324,1,2
8677,324,1,2
4730,326,1,2
8632,326,1,2
1479,328,1,2
8628,328,1,2
7858,330,0,1
8606,331,0,1
7407,332,1,2
8622,332,1,2
2631,334,1,3
7505,334,1,3
8551,334,1,3
7507,337,1,2
8533,337,1,2
2517,339,1,3
4870,339,1,3
8498,339,1,3
2179,342,0,1
3950,343,1,2
8424,343,1,2
2956,345,0,1
3856,346,0,1
8240,347,0,1
3864,348,0,1
8237,349,0,1
3860,350,1,2
8223,350,1,2
4126,352,1,2
8204,352,1,2
7091,354,1,2
8183,354,1,2
4936,356,1,2
8157,356,1,2
3740,358,0,1
4641,359,1,2
8150,359,1,2
4653,361,1,2
8147,361,1,2
4652,363,1,2
8145,363,1,2
4640,365,1,2
8143,365,1,2
3787,367,1,2
8177,367,1,2
4649,369,1,2
8142,369,1,2
2714,371,0,1
8137,372,0,1
6909,373,0,1
2496,374,1,2
4557,374,1,2
8134,376,0,1
2499,377,1,3
4558,377,1,3
8131,377,1,3
2492,380,1,3
4573,380,1,3
8129,380,1,3
4569,383,1,2
8127,383,1,2
2503,385,0,1
4564,386,1,2
8122,386,1,2
2494,388,0,1
2464,389,1,3
4537,389,1,3
8118,389,1,3
2432,392,1,3
4524,392,1,3
8112,392,1,3
7038,395,1,2
8107,395,1,2
2941,397,0,1
8053,398,0,1
2855,399,1,2
2943,399,1,2
8050,401,0,1
2455,402,1,2
4542,402,1,2
7963,404,0,1
3092,405,1,2
3625,405,1,2
7896,407,0,1
2489,408,0,1
4554,409,0,1
7791,410,0,1
5011,411,1,2
7015,411,1,2
7783,413,0,1
7017,414,0,1
7780,415,0,1
1480,416,0,1
7752,417,0,1
1486,418,0,1
7748,419,0,1
4719,420,0,1
7743,421,0,1
4694,422,0,1
7664,423,0,1
4651,424,0,1
7663,425,0,1
3946,426,0,1
7630,427,0,1
2476,428,1,2
4548,428,1,2
7606,430,0,1
4727,431,0,1
7536,432,0,1
3086,433,1,2
3620,433,1,2
7524,435,0,1
1136,436,1,2
3623,436,1,2
7520,438,0,1
3611,439,1,2
7518,439,1,2
4723,441,0,1
3087,442,1,2
3618,442,1,2
7515,444,0,1
2624,445,1,2
6789,445,1,2
7509,447,0,1
6792,448,0,1
7512,449,0,1
2962,450,0,1
7397,451,0,1
2965,452,0,1
7390,453,0,1
2942,454,0,1
7388,455,0,1
2963,456,0,1
7382,457,0,1
2813,458,1,2
4404,458,1,2
7380,460,0,1
4422,461,0,1
7377,462,0,1
4436,463,0,1
7372,464,0,1
4430,465,0,1
7371,466,0,1
4427,467,0,1
7368,468,0,1
4423,469,1,2
7333,469,1,2
3385,471,0,1
4429,472,1,2
7330,472,1,2
1818,474,0,1
6727,475,0,1
691,476,1,2
2725,476,1,2
675,478,0,1
672,479,0,1
695,480,0,1
6077,481,0,1
6034,482,0,1
6042,483,0,1
6197,484,0,1
6205,485,0,1
6208,486,0,1
6217,487,0,1
6225,488,0,1
6255,489,0,1
6232,490,0,1
6252,491,0,1
6258,492,0,1
6235,493,0,1
6238,494,0,1
6330,495,0,1
6310,496,0,1
6320,497,0,1
6333,498,0,1
6709,499,0,1
6719,500,0,1
9152,501,0,1
9160,502,0,1
9162,503,0,1
9359,504,0,1
9353,505,0,1
9356,506,0,1
9636,507,0,1
9640,508,0,1
9735,509,0,1
9813,510,0,1
9822,511,0,1
9866,512,0,1
10675,513,0,1
10827,514,0,1
10832,515,0,1
10716,516,0,1
11204,517,0,1
11503,518,0,1
4549,519,1,2
8126,519,1,2
2773,521,1,2
12833,521,1,2
3536,523,1,2
13095,523,1,2
2307,525,1,2
13093,525,1,2
12305,527,1,2
12830,527,1,2
7794,529,0,1
2298,530,1,3
3538,530,1,3
13092,530,1,3
4536,533,0,1
7819,534,0,1
4528,535,1,2
8116,535,1,2
3539,537,1,2
13090,537,1,2
4551,539,1,2
8125,539,1,2
3542,541,1,2
13089,541,1,2
2774,543,1,2
12834,543,1,2
3540,545,1,2
13087,545,1,2
4517,547,0,1
7527,548,0,1
3554,549,1,3
12835,549,1,3
13082,549,1,3
2754,552,1,3
4559,552,1,3
8124,552,1,3
3548,555,1,3
12836,555,1,3
13081,555,1,3
4565,558,0,1
8123,559,0,1
2482,560,1,2
4570,560,1,2
12839,562,1,2
13079,562,1,2
7823,564,0,1
979,565,1,3
2743,565,1,3
6914,565,1,3
3552,568,1,2
12838,568,1,2
13077,570,0,1
12306,571,1,2
12837,571,1,2
3553,573,0,1
13069,574,0,1
7787,575,0,1
2485,576,1,3
4553,576,1,3
8128,576,1,3
12842,579,0,1
13067,580,0,1
2469,581,1,3
4547,581,1,3
8120,581,1,3
12843,584,0,1
13063,585,0,1
2452,586,1,2
4540,586,1,2
13062,588,0,1
7793,589,0,1
622,590,1,3
12536,590,1,3
13025,590,1,3
2659,593,0,1
624,594,1,4
12539,594,1,4
12663,594,1,4
13024,594,1,4
7601,598,0,1
5376,599,1,5
11203,599,1,5
12587,599,1,5
12662,599,1,5
13022,599,1,5
11202,604,1,4
12588,604,1,4
12691,604,1,4
13021,604,1,4
120,608,0,1
7598,609,0,1
7141,610,1,3
12404,610,1,3
13001,610,1,3
135,613,0,1
7142,614,1,2
13000,614,1,2
136,616,0,1
12403,617,1,2
12998,617,1,2
7100,619,0,1
335,620,0,1
145,621,1,2
12647,621,1,2
12405,623,1,2
12997,623,1,2
7101,625,0,1
1118,626,1,3
3224,626,1,3
12958,626,1,3
1710,629,0,1
7666,630,0,1
7047,631,0,1
2687,632,1,3
10237,632,1,3
11281,632,1,3
1117,635,1,3
3221,635,1,3
12957,635,1,3
1711,638,0,1
7434,639,1,2
12930,639,1,2
11637,641,0,1
7432,642,1,2
12929,642,1,2
10943,644,0,1
7438,645,1,2
12926,645,1,2
10944,647,0,1
7319,648,1,2
12854,648,1,2
2968,650,0,1
2970,651,1,2
12847,651,1,2
7373,653,0,1
2892,654,1,3
2967,654,1,3
12846,654,1,3
7396,657,0,1
2938,658,1,2
12848,658,1,2
7379,660,0,1
7318,661,1,2
12853,661,1,2
2969,663,0,1
7317,664,1,2
12850,664,1,2
2948,666,0,1
3361,667,1,3
4793,667,1,3
12819,667,1,3
7549,670,0,1
2975,671,1,2
12845,671,1,2
1233,673,1,2
7387,673,1,2
3863,675,1,2
8225,675,1,2
3521,677,1,2
12815,677,1,2
2880,679,0,1
7674,680,1,3
10537,680,1,3
12779,680,1,3
11655,683,0,1
7675,684,1,3
10538,684,1,3
12777,684,1,3
11718,687,0,1
937,688,0,1
12761,689,0,1
11428,690,0,1
940,691,1,2
8324,691,1,2
12759,693,0,1
6162,694,1,2
12757,694,1,2
5241,696,0,1
281,697,1,2
12713,697,1,2
7109,699,0,1
286,700,1,2
12717,700,1,2
6939,702,1,2
11427,702,1,2
5157,704,1,2
7114,704,1,2
293,706,1,2
12714,706,1,2
285,708,1,2
12716,708,1,2
5092,710,1,2
11475,710,1,2
615,712,1,3
12538,712,1,3
12692,712,1,3
2655,715,0,1
2522,716,1,2
12678,716,1,2
8552,718,0,1
7485,719,0,1
8553,720,0,1
12677,721,0,1
7750,722,0,1
2713,723,1,3
7504,723,1,3
8556,723,1,3
12676,726,0,1
2717,727,1,3
7503,727,1,3
8557,727,1,3
12675,730,0,1
7744,731,1,2
12674,731,1,2
4718,733,0,1
7745,734,1,2
12673,734,1,2
4731,736,0,1
146,737,1,2
12648,737,1,2
7137,739,1,2
12412,739,1,2
7476,741,1,2
12597,741,1,2
10866,743,0,1
7478,744,1,2
12596,744,1,2
10867,746,0,1
7454,747,1,2
12567,747,1,2
10831,749,0,1
7452,750,1,2
12566,750,1,2
9871,752,0,1
7460,753,1,2
12563,753,1,2
9740,755,0,1
7459,756,1,2
12562,756,1,2
1867,758,1,2
9809,758,1,2
1130,760,1,3
1625,760,1,3
12501,760,1,3
2055,763,0,1
1627,764,1,2
2068,764,1,2
1129,766,1,3
1428,766,1,3
12500,766,1,3
7587,769,0,1
12493,770,0,1
10717,771,0,1
7136,772,1,2
12411,772,1,2
336,774,0,1
7097,775,1,2
12406,775,1,2
547,777,1,3
1988,777,1,3
2539,777,1,3
480,780,1,3
5458,780,1,3
12379,780,1,3
483,783,1,3
5459,783,1,3
12378,783,1,3
3672,786,1,2
7670,786,1,2
12303,788,0,1
5109,789,1,2
6169,789,1,2
12302,791,0,1
7426,792,1,2
12239,792,1,2
7429,794,1,2
12237,794,1,2
7427,796,1,2
12236,796,1,2
2526,798,1,2
3790,798,1,2
7129,800,1,2
12102,800,1,2
7130,802,1,2
12101,802,1,2
3794,804,0,1
7161,805,1,2
12083,805,1,2
7413,807,1,2
12016,807,1,2
7686,809,0,1
12015,810,0,1
7688,811,0,1
12012,812,0,1
7411,813,1,2
12008,813,1,2
10414,815,1,2
11999,815,1,2
7076,817,0,1
10422,818,1,2
11997,818,1,2
7046,820,0,1
10423,821,1,2
11996,821,1,2
7040,823,0,1
10417,824,1,2
11994,824,1,2
7083,826,0,1
10418,827,1,2
11993,827,1,2
3789,829,0,1
3250,830,1,2
3867,830,1,2
10411,832,1,2
11991,832,1,2
3670,834,0,1
10420,835,1,2
11990,835,1,2
3866,837,0,1
10413,838,1,2
11988,838,1,2
3671,840,0,1
3872,841,0,1
2641,842,1,2
7682,842,1,2
11720,844,0,1
2639,845,1,2
7683,845,1,2
11717,847,0,1
1095,848,1,2
2523,848,1,2
11703,850,0,1
7710,851,0,1
11702,852,0,1
1060,853,1,2
11701,853,1,2
1061,855,1,2
11698,855,1,2
1066,857,0,1
11664,858,0,1
7708,859,0,1
11668,860,0,1
1067,861,0,1
11665,862,0,1
1098,863,1,2
2620,863,1,2
11658,865,0,1
7716,866,0,1
11670,867,0,1
7706,868,0,1
11667,869,0,1
1220,870,1,2
8051,870,1,2
11661,872,0,1
7701,873,0,1
11662,874,0,1
1059,875,1,2
11659,875,1,2
7709,877,0,1
11654,878,0,1
7694,879,0,1
11645,880,0,1
7695,881,0,1
11644,882,0,1
7789,883,0,1
11643,884,0,1
1031,885,1,2
11642,885,1,2
7781,887,0,1
11635,888,0,1
5314,889,1,2
11634,889,1,2
32,891,1,2
6839,891,1,2
7981,893,0,1
11632,894,0,1
5319,895,1,2
11631,895,1,2
5317,897,1,2
11629,897,1,2
31,899,1,3
6838,899,1,3
7982,899,1,3
11628,902,0,1
5315,903,1,2
11626,903,1,2
33,905,1,3
6837,905,1,3
7983,905,1,3
11624,908,0,1
5318,909,1,2
11623,909,1,2
7938,911,0,1
11622,912,0,1
7198,913,0,1
11620,914,0,1
5316,915,1,2
11619,915,1,2
7197,917,0,1
11618,918,0,1
5108,919,1,2
11564,919,1,2
3795,921,0,1
2625,922,1,2
11530,922,1,2
1096,924,0,1
2546,925,1,2
11533,925,1,2
7717,927,0,1
1097,928,1,3
2552,928,1,3
11534,928,1,3
1064,931,1,2
11524,931,1,2
1063,933,1,2
11522,933,1,2
7447,935,0,1
11539,936,0,1
1065,937,1,2
11521,937,1,2
2630,939,0,1
5388,940,0,1
11504,941,0,1
5390,942,0,1
11502,943,0,1
1039,944,1,2
11501,944,1,2
2013,946,0,1
1038,947,1,2
11489,947,1,2
5093,949,1,2
11478,949,1,2
1906,951,0,1
291,952,0,1
1647,953,1,3
8251,953,1,3
11407,953,1,3
1800,956,0,1
4646,957,0,1
10405,958,1,2
11405,958,1,2
1651,960,0,1
4647,961,0,1
1656,962,1,3
10404,962,1,3
11404,962,1,3
4644,965,0,1
1868,966,1,2
11336,966,1,2
5772,968,0,1
1866,969,1,3
2780,969,1,3
11335,969,1,3
4801,972,0,1
2770,973,0,1
11330,974,0,1
1861,975,0,1
5775,976,0,1
2642,977,1,3
10224,977,1,3
11292,977,1,3
1654,980,0,1
2643,981,1,3
10223,981,1,3
11289,981,1,3
1707,984,0,1
2688,985,1,3
10236,985,1,3
11283,985,1,3
1703,988,0,1
7784,989,0,1
10939,990,0,1
5351,991,1,2
10935,991,1,2
7482,993,0,1
10825,994,0,1
7936,995,0,1
10792,996,0,1
7204,997,0,1
10715,998,0,1
27,999,1,3
6840,999,1,3
7147,999,1,3
10955,1002,0,1
7782,1003,0,1
10945,1004,0,1
1037,1005,1,2
10833,1005,1,2
7443,1007,0,1
10826,1008,0,1
1030,1009,1,2
10951,1009,1,2
7573,1011,0,1
10861,1012,0,1
1035,1013,1,2
10828,1013,1,2
7961,1015,0,1
10958,1016,0,1
5343,1017,1,2
10793,1017,1,2
1029,1019,0,1
10953,1020,0,1
7480,1021,0,1
10824,1022,0,1
5312,1023,1,2
10957,1023,1,2
82,1025,1,2
8015,1025,1,2
5220,1027,1,2
10701,1027,1,2
2127,1029,0,1
7201,1030,0,1
10704,1031,0,1
7700,1032,0,1
10936,1033,0,1
7472,1034,0,1
10862,1035,0,1
7442,1036,0,1
10836,1037,0,1
1036,1038,1,2
10834,1038,1,2
5313,1040,1,2
10954,1040,1,2
7574,1042,0,1
10863,1043,0,1
7444,1044,0,1
10860,1045,0,1
7445,1046,0,1
10829,1047,0,1
5352,1048,1,2
10941,1048,1,2
7796,1050,0,1
10938,1051,0,1
1034,1052,1,2
10822,1052,1,2
5336,1054,1,2
10694,1054,1,2
1044,1056,1,2
10676,1056,1,2
2101,1058,0,1
1043,1059,1,2
10672,1059,1,2
2095,1061,0,1
5333,1062,1,2
10666,1062,1,2
5334,1064,1,2
10665,1064,1,2
1033,1066,0,1
10659,1067,0,1
1032,1068,1,2
10658,1068,1,2
3668,1070,1,2
10406,1070,1,2
7669,1072,0,1
4196,1073,0,1
10040,1074,1,3
10104,1074,1,3
10230,1074,1,3
1774,1077,1,4
2240,1077,1,4
8254,1077,1,4
10288,1077,1,4
1701,1081,0,1
10102,1082,1,3
10032,1082,1,3
10122,1082,1,3
1719,1085,1,3
6736,1085,1,3
10048,1085,1,3
4970,1088,0,1
1769,1089,1,4
2242,1089,1,4
8255,1089,1,4
10290,1089,1,4
1700,1093,0,1
7106,1094,0,1
10031,1095,0,1
3058,1096,1,3
3149,1096,1,3
10011,1096,1,3
4218,1099,0,1
3037,1100,1,2
10009,1100,1,2
3403,1102,1,2
4926,1102,1,2
3205,1104,1,2
10006,1104,1,2
3253,1106,0,1
5634,1107,0,1
528,1108,1,2
1972,1108,1,2
3163,1110,0,1
10005,1111,0,1
3071,1112,0,1
1910,1113,1,5
2747,1113,1,5
3240,1113,1,5
3215,1113,1,5
10002,1113,1,5
4920,1118,0,1
7110,1119,0,1
9996,1120,0,1
294,1121,0,1
218,1122,1,3
6983,1122,1,3
9955,1122,1,3
2997,1125,1,2
3127,1125,1,2
532,1127,0,1
1963,1128,0,1
9975,1129,0,1
1229,1130,1,2
9957,1130,1,2
239,1132,0,1
3122,1133,1,2
3167,1133,1,2
1959,1135,0,1
9971,1136,0,1
5635,1137,0,1
530,1138,1,2
1261,1138,1,2
1955,1140,1,2
9976,1140,1,2
3136,1142,0,1
217,1143,1,3
1223,1143,1,3
6985,1143,1,3
9947,1146,0,1
561,1147,0,1
9946,1148,0,1
2153,1149,1,2
9945,1149,1,2
566,1151,0,1
564,1152,1,2
1288,1152,1,2
2163,1154,1,2
9943,1154,1,2
5330,1156,1,2
9925,1156,1,2
5329,1158,1,2
9924,1158,1,2
7588,1160,0,1
9873,1161,0,1
5325,1162,1,2
9865,1162,1,2
5326,1164,1,2
9864,1164,1,2
7450,1166,0,1
9919,1167,0,1
7580,1168,0,1
9821,1169,0,1
5321,1170,1,2
9820,1170,1,2
5320,1172,1,2
9814,1172,1,2
1004,1174,1,2
9810,1174,1,2
7465,1176,0,1
9802,1177,0,1
1005,1178,1,2
9799,1178,1,2
2156,1180,1,2
9792,1180,1,2
7844,1182,0,1
14,1183,1,2
7154,1183,1,2
9789,1185,0,1
7845,1186,0,1
9787,1187,0,1
2134,1188,1,2
9781,1188,1,2
7535,1190,0,1
7422,1191,0,1
9798,1192,0,1
7792,1193,0,1
9797,1194,0,1
7570,1195,0,1
9794,1196,0,1
7619,1197,0,1
9793,1198,0,1
7464,1199,0,1
9920,1200,0,1
7581,1201,0,1
9812,1202,0,1
7607,1203,0,1
9795,1204,0,1
9,1205,1,2
7153,1205,1,2
2128,1207,1,2
9790,1207,1,2
7859,1209,0,1
9786,1210,0,1
7850,1211,0,1
9784,1212,0,1
2152,1213,1,2
9783,1213,1,2
7623,1215,0,1
1892,1216,1,2
9736,1216,1,2
7729,1218,0,1
7554,1219,0,1
9734,1220,0,1
3064,1221,1,2
7641,1221,1,2
9733,1223,0,1
1003,1224,1,2
9739,1224,1,2
1006,1226,1,2
9738,1226,1,2
7547,1228,0,1
9639,1229,0,1
7541,1230,0,1
9638,1231,0,1
7923,1232,0,1
9637,1233,0,1
2080,1234,0,1
9635,1235,0,1
7926,1236,0,1
11,1237,1,2
7151,1237,1,2
9453,1239,0,1
7962,1240,0,1
9452,1241,0,1
15,1242,1,2
7150,1242,1,2
9437,1244,0,1
7622,1245,0,1
9436,1246,0,1
1087,1247,1,2
9450,1247,1,2
7620,1249,0,1
9449,1250,0,1
7846,1251,0,1
9443,1252,0,1
1088,1253,1,2
9440,1253,1,2
7537,1255,0,1
9439,1256,0,1
1090,1257,1,2
9444,1257,1,2
1086,1259,1,2
9434,1259,1,2
2146,1261,1,2
9433,1261,1,2
7797,1263,0,1
5216,1264,1,2
9358,1264,1,2
7203,1266,0,1
5297,1267,1,2
9352,1267,1,2
2144,1269,1,2
9446,1269,1,2
7799,1271,0,1
7208,1272,0,1
9360,1273,0,1
7210,1274,0,1
9354,1275,0,1
5283,1276,1,2
9298,1276,1,2
5281,1278,1,2
9295,1278,1,2
5266,1280,1,2
9269,1280,1,2
5272,1282,1,2
9235,1282,1,2
5274,1284,1,2
9238,1284,1,2
5285,1286,0,1
9286,1287,0,1
5286,1288,1,2
9292,1288,1,2
5284,1290,1,2
9285,1290,1,2
1055,1292,1,2
9271,1292,1,2
7202,1294,0,1
9355,1295,0,1
5282,1296,1,2
9291,1296,1,2
1054,1298,1,2
9275,1298,1,2
5267,1300,1,2
9274,1300,1,2
1046,1302,1,2
9154,1302,1,2
1045,1304,1,2
9151,1304,1,2
4684,1306,1,2
8975,1306,1,2
4696,1308,1,2
8973,1308,1,2
4701,1310,1,2
8963,1310,1,2
4692,1312,1,2
8969,1312,1,2
4688,1314,1,2
8971,1314,1,2
1481,1316,1,2
8928,1316,1,2
1131,1318,1,2
8907,1318,1,2
1133,1320,1,2
8904,1320,1,2
3081,1322,1,3
3622,1322,1,3
8899,1322,1,3
1135,1325,1,3
3628,1325,1,3
8883,1325,1,3
4402,1328,1,2
8742,1328,1,2
4401,1330,1,2
8740,1330,1,2
4405,1332,1,2
8736,1332,1,2
2751,1334,1,3
4408,1334,1,3
8733,1334,1,3
2744,1337,1,3
4406,1337,1,3
8729,1337,1,3
2915,1340,0,1
8721,1341,0,1
2839,1342,1,3
2937,1342,1,3
8717,1342,1,3
2906,1345,1,3
2952,1345,1,3
8719,1345,1,3
2838,1348,1,2
8720,1348,1,2
2872,1350,1,2
8714,1350,1,2
2870,1352,1,2
8713,1352,1,2
2911,1354,1,2
8711,1354,1,2
2913,1356,1,2
8710,1356,1,2
2864,1358,1,2
8708,1358,1,2
2907,1360,1,2
8703,1360,1,2
7013,1362,1,2
8700,1362,1,2
2848,1364,0,1
8691,1365,0,1
1526,1366,1,2
8683,1366,1,2
1524,1368,1,2
8678,1368,1,2
1487,1370,1,2
8633,1370,1,2
1484,1372,1,2
8631,1372,1,2
4720,1374,1,2
8630,1374,1,2
4724,1376,1,2
8629,1376,1,2
7860,1378,0,1
8607,1379,0,1
7404,1380,1,2
8601,1380,1,2
7486,1382,0,1
8589,1383,0,1
7405,1384,1,2
8625,1384,1,2
7408,1386,1,2
8621,1386,1,2
7421,1388,0,1
8605,1389,0,1
7514,1390,0,1
8534,1391,0,1
7510,1392,0,1
8531,1393,0,1
5891,1394,1,2
8500,1394,1,2
3944,1396,1,2
8428,1396,1,2
2860,1398,0,1
3516,1399,0,1
3945,1400,1,2
8425,1400,1,2
2868,1402,0,1
1970,1403,1,2
8343,1403,1,2
1250,1405,0,1
5773,1406,0,1
938,1407,1,2
8326,1407,1,2
907,1409,1,2
8310,1409,1,2
915,1411,1,2
8308,1411,1,2
941,1413,0,1
8282,1414,0,1
292,1415,0,1
8281,1416,0,1
2638,1417,1,2
8268,1417,1,2
1961,1419,1,2
4825,1419,1,2
1254,1421,0,1
4864,1422,1,2
8266,1422,1,2
3636,1424,1,2
8245,1424,1,2
479,1426,0,1
2003,1427,0,1
8239,1428,0,1
3868,1429,0,1
3648,1430,1,2
8238,1430,1,2
3875,1432,0,1
3643,1433,1,2
8236,1433,1,2
3871,1435,0,1
3647,1436,1,2
8235,1436,1,2
4195,1438,0,1
2034,1439,0,1
8234,1440,0,1
3870,1441,0,1
3642,1442,1,2
8232,1442,1,2
4217,1444,0,1
3859,1445,1,2
8224,1445,1,2
4221,1447,1,2
8208,1447,1,2
4220,1449,1,2
8209,1449,1,2
2954,1451,0,1
3133,1452,0,1
3861,1453,1,2
8206,1453,1,2
4125,1455,1,2
8205,1455,1,2
4163,1457,1,3
7092,1457,1,3
8182,1457,1,3
4166,1460,1,3
7090,1460,1,3
8181,1460,1,3
3786,1463,1,2
8179,1463,1,2
3788,1465,1,2
8178,1465,1,2
4935,1467,1,2
8158,1467,1,2
4934,1469,1,2
8156,1469,1,2
3401,1471,0,1
4650,1472,1,2
8151,1472,1,2
3427,1474,1,3
4648,1474,1,3
8149,1474,1,3
3435,1477,1,3
4656,1477,1,3
8146,1477,1,3
3478,1480,1,3
4654,1480,1,3
8144,1480,1,3
3420,1483,1,3
4643,1483,1,3
8148,1483,1,3
4585,1486,1,2
8138,1486,1,2
4586,1488,1,2
8136,1488,1,2
4581,1490,1,2
8133,1490,1,2
4582,1492,1,2
8132,1492,1,2
2498,1494,1,2
8130,1494,1,2
4566,1496,0,1
2527,1497,1,3
4546,1497,1,3
8119,1497,1,3
