label_id,distance
7984,2.7670280229624806
8121,0.7301895510597147
102,4.1420246211180265
2388,1.3458525736492661
8034,2.743937586542943
8067,7.042660783908207
8118,4.1420246211180265
103,0.052236307993684644
2387,2.7439351918002495
7996,4.246491455320465
8062,6.938194849139816
7959,0.05223474962262031
8060,1.4503204841735486
8027,2.8484068839793326
108,2.0077635320504736
2287,12.91834044292338
2385,8.280427996333758
2386,1.6637784009025798
2391,21.57474759212203
4297,37.21221123617512
8009,10.39361405457168
8142,7.5581230675652336
8007,23.07775107628887
104,2.9319059517178445
2382,6.049945169412387
4057,0.06558261548037245
8137,1.5374081820780856
8108,1.4987441890851059
109,3.4054053052827973
7965,0.7154836822463649
7970,3.458086164519189
8031,0.7875200389384153
106,0.9545104345576786
107,3.1013719262276753
2393,0.9266225297981895
2394,9.067855912829197
4341,3.769052245991212
4298,1.5275123466361036
4293,2.7388273805484102
4294,0.8150709161924607
4378,4.85779943680623
4381,6.446893749944287
4391,3.157148013155072
4392,2.934043670755836
4393,2.934043670755836
4399,9.752367999871444
7173,1.2760137987971905
7948,1.13657497530401
8212,2.4762332078245133
7920,5.637001560502579
8109,1.0250239089871127
8186,1.13657497530401
8198,3.1013719262276753
8016,2.7388273805484102
8188,10.2374475502023
8281,0.5525041242772688
8301,1.7883818034873804
112,5.00651131489622
4307,3.60864739687172
4590,2.1428554375391022
113,2.2091094282256587
2283,1.4601632241800497
4584,5.369110521757108
4585,2.867192006063333
4586,3.5272019227772096
4495,0.2686394696857014
4587,3.188970043602818
4588,0.31695885570194515
5543,2.4023858435956518
114,1.0993898422856263
4284,3.345242542544638
4290,5.43436775565957
115,4.746888924058416
745,0.8454069766173236
5549,2.260156076113047
5551,3.3654908848750322
116,0.6785408922251291
121,2.1176108027286804
4289,0.6709348305010343
12862,3.4822984864964894
117,3.1037514833793387
12861,2.798402132298998
118,0.13167751703047614
4591,2.2616606069999197
119,0.7148152364118731
12865,2.698924439641564
120,3.3879710662581357
1611,5.324189091504984
122,1.2884356178013454
123,3.743833262860715
4288,2.738181196829109
12616,0.0922079131886302
124,6.202039188590393
125,6.720447189910049
126,4.327020630882831
127,7.426447302631179
128,9.92072513822658
130,6.8148405316035205
131,1.04660006816685
7131,1.1410394491600042
129,1.826283908974449
132,3.209894283259748
5560,1.844916256937094
133,6.2279335825208175
134,4.292804675130745
135,0.9638390058297661
4191,4.875676563521171
4192,2.087711058692022
5563,3.3090183021889743
136,9.822529126892924
1531,3.9145882422774223
1532,8.642709403814113
1533,8.084194733732907
5564,1.1516460153084989
7133,9.561367190170506
7129,2.963060531644878
142,28.45380496806393
6527,29.390109015801862
6530,15.257183172243979
6525,25.61698865146209
6531,30.37805046453565
6526,29.863277115399722
6529,27.83357712421525
6524,36.03056057464638
6528,20.924732754267197
144,9.557338176097327
145,30.171822947913153
6533,28.71570989285494
6537,25.83408120029488
6534,25.97838154631621
6540,31.124883267718115
6541,30.36136294844805
6538,30.023100837983925
6542,13.033457333791722
146,14.738922427713444
151,37.45472234070977
152,44.40485192980729
6555,25.69877913292569
6968,23.6256401391854
147,30.408129876912934
148,44.44585079649882
6543,45.771044370160304
6546,16.807323943663505
6549,23.34419907385647
149,26.910351364099427
6552,28.998605654317505
6551,6.784882012963023
150,8.873137721136164
6553,31.110458556333324
6556,23.970299067160443
153,11.430032438821934
14686,5.476596799990333
14687,9.688502202662093
14688,30.283315380332017
154,9.66490411840036
6971,28.100650775256867
6974,15.97686271998021
155,24.349932510959164
157,32.69836486454257
160,36.84655584963198
161,29.045631686695803
162,23.775282597583256
163,26.58012562598276
5507,20.154008603045952
6501,24.345590051222747
6991,35.06264027589873
6985,33.914889524222126
6981,26.040234570154073
6978,27.134188319341515
6979,22.94260651003123
6996,33.59922753563217
6998,26.568250693317946
7000,27.98308232113485
158,19.111154774554326
5504,23.307842114777888
6496,16.588539519669634
159,19.01229431341089
254,17.604967600641736
255,9.226145790329022
5505,13.42207036031881
6504,19.01229431341089
6977,19.016636576289336
167,36.33479074619996
168,32.24545068632051
164,35.607250249709594
166,27.861959422168677
172,26.44214280424695
7008,33.4141841021383
7023,32.24545068632051
7020,29.987911201175994
171,30.25626696420545
7004,31.249490280027857
7013,35.589190717227794
7017,38.241450912070114
7024,32.28673396621931
173,27.669251368300376
282,46.32444012122576
283,43.497685180722264
169,27.929121975325863
174,33.553965642398396
14667,23.782106226376094
175,32.394690118418445
176,34.804767731610525
177,24.307834817960885
178,23.00037151715356
273,10.505767213473296
5803,13.39383277701451
5809,19.430716080576605
7731,23.00037151715356
179,12.774560257261543
268,12.431165197338128
269,14.85702195106079
270,21.14000846344259
380,34.29631695503441
5806,17.140419346471514
7727,14.544137554486225
7726,16.65710852610351
180,17.54424827534188
182,31.757496173221373
5805,22.97009032967177
5808,12.752519595645829
7734,13.348411383743706
181,12.612715043860076
272,14.694802341226039
275,35.951557870857435
276,37.489675845993794
5807,6.34587857465172
183,20.20537914578424
185,30.10620083329678
6491,21.02112118676643
6493,23.984200558001675
186,22.32945363466651
187,11.768161010600172
188,19.742185007947825
284,7.6010486891681115
6484,13.80600656522662
6487,27.856000952805584
6489,30.68371012255692
6492,7.6010486891681115
189,20.997004442218795
190,4.187816256099084
192,14.723159362127637
193,33.163206188051824
195,12.770189270930643
463,28.059245078130864
194,4.718399875005609
196,49.79441667649721
5817,49.29438249461539
5820,46.00988873037829
197,0.32655239444308365
198,43.47741559688132
199,30.351984230572512
200,17.690675360381043
201,14.446171387460797
202,14.669608556897748
5825,19.70493789738866
5826,15.677723731404527
203,21.804823797129266
204,31.438887361968423
425,22.966725091688463
7708,39.083340563565976
205,19.14885123471072
7695,21.003723301965625
206,42.851835986533594
207,19.403896728523065
208,23.727331346314024
209,17.453981155928986
210,30.85983542449775
211,32.56039123459499
212,22.022624175029485
7701,33.95901651078782
9445,14.455740430785385
213,20.52630568425595
7703,26.97810203814557
214,19.803680743582806
217,14.568540656974863
215,13.616078027436272
216,5.2858893922992305
9446,17.954501372915065
218,13.645646561280738
219,17.848511295621456
220,14.802257051539197
9447,11.73984183905438
221,11.639517473265089
338,20.44625113753048
9448,17.91865510280184
224,24.998146532751914
9451,15.34580901581061
9449,12.750087052197541
9450,29.193994578462828
232,27.161003545868454
9461,51.04707948282486
9462,54.660077196159
233,12.853331148191565
9463,52.99950648263237
236,14.703255799237274
238,13.203583899531132
239,22.51057051203094
5441,16.255446706980653
5446,22.47653980866843
5438,20.455778757970602
5450,27.836700008929594
222,12.764482153060431
227,18.899656010466995
230,15.536740786964213
231,15.506170948541792
228,7.68017865893745
9459,9.03291387660894
9460,7.160356677571297
9455,32.94072824958303
237,20.90942855071478
235,0.06041150248059887
234,13.980965197740758
9464,39.132958202801134
9467,35.75237388087054
223,21.966705367211652
336,19.862506213208697
337,17.764206825852348
4388,26.56789340688462
240,19.232699165876696
245,3.9402904583782754
5461,25.622398024985973
5473,28.242182728640262
5477,30.63245661819151
5465,7.650643589908517
5488,13.737322867135031
225,3.526045425388966
226,17.333475823632728
9452,11.76898466594689
9456,33.00189305611729
229,12.10460312904001
241,29.640822270761166
5470,38.81365792446867
5476,30.829294665816626
5478,32.34567766919497
5475,34.6768917662499
242,20.333401791817394
243,11.912371076673345
248,23.78794008869548
333,34.983898964949994
5484,23.7861102342033
5481,18.229515570877158
244,16.20065655866459
5493,31.045725323601186
5489,31.01574400477381
5482,25.79744102083145
5491,34.155429582372236
246,23.699359899927817
5487,1.494782931687986
5486,1.494782931687986
247,16.343188447231725
249,25.622640693314715
417,16.88686481735784
418,27.862990074051186
5485,21.42008054416655
5479,16.131110453536188
5483,16.336547500518662
6500,25.325057752260314
258,23.97337889827252
261,32.235253042221245
262,32.323284130803565
264,28.641105117314577
7721,29.746165887259185
259,17.448470509920167
7713,14.051582008912494
260,16.586445689662177
263,31.159455972882178
7717,25.31332194509574
265,14.552015937550793
266,10.669255908693893
267,24.776953821000564
271,19.993745513153353
7723,18.610228482612282
7738,17.181425289335696
274,14.738410697015578
7735,16.83018230913145
7724,16.77810044312656
277,22.81676043831604
279,30.703368396737197
280,27.160931779804358
281,27.7091060992615
278,21.680638967926946
285,32.79536892940761
6490,26.016208795734148
6483,17.9865619464188
6485,16.053139359031253
286,34.40181675319571
287,17.475379764809894
411,19.36201203049377
6479,17.702835715174665
5509,25.849006587928578
288,18.74537734844103
6364,33.49151239209836
6368,29.468920745554747
289,31.59162860704168
406,19.692679213710775
408,21.535558599578792
5494,20.129805256616017
5524,30.18587407797818
6369,23.85293433717449
290,27.425596133807034
409,17.07772092305786
5499,24.914349135476993
5502,19.204168093467324
5556,31.634973599145262
410,23.39031673164073
291,31.677554241854125
293,31.09652598816449
5649,28.692184213422884
5661,30.58991356032842
5665,30.507013293634376
5667,13.662585323875554
292,26.932652522805427
295,15.773588835298366
294,24.288762956822694
5636,31.111877870008282
5609,23.30382020180097
5672,30.46709834557832
297,32.28601602145319
296,27.85586398142249
2849,23.705302978995153
2862,30.864674631539778
5683,41.78168770659847
5693,20.892878525347424
5697,34.871800216440235
6444,26.47234447656544
6446,20.885314523210702
298,28.49679195345463
466,27.617657999699507
468,30.030790131607464
470,36.56645797726207
2861,32.70230397389581
2860,26.358423420466355
6448,38.653784179162614
6458,29.359608335430163
6457,16.71762184798757
6466,35.97236283459746
6451,38.53648023065304
6459,31.459949041570685
6437,42.93515875102108
6449,36.50780724812253
6453,27.774046561473195
6463,28.597198491855213
6464,32.136379719002605
6471,19.019872589726795
6475,27.916185484830198
464,32.123355117904595
465,31.6489265323657
469,40.70852469979684
6462,26.77706989082097
6461,24.63112713041968
6452,34.27711635742776
6468,31.70656776101337
6447,24.122548937655452
6469,23.20101241648297
299,30.85195182840164
2864,36.28856059912622
2852,32.95234612315151
2875,38.32626210756008
2868,36.22582172304586
2877,31.997384113452508
5700,30.848152372395678
6442,35.037541491034126
8744,32.92954855874759
8743,44.75085982464386
2850,35.04514095624376
2870,32.03924127562661
6441,42.65046509151148
302,32.457814667728215
303,33.8622772878998
300,38.88095225678848
2858,31.044658047476254
2855,13.708020451997744
5704,38.88240212585073
5707,34.682079803222166
6438,17.890937688809654
6439,38.88095225678848
6436,31.059157745974293
301,16.490828920560375
2854,30.496255420172837
2857,25.45437800983216
309,45.16852545833421
310,15.996100068091655
6416,24.365133579104505
311,21.77087816181574
316,41.015553996518506
312,28.177646570904493
313,9.551536523526618
314,31.057764918868394
6412,27.475653368176133
6409,41.03876510825705
6411,37.65046698418382
317,1.6147593665259319
6406,0.216134507488882
318,29.66025268637619
6396,29.03910768527226
6398,29.031311446859334
6383,29.046903921414213
6391,17.15974096383453
6380,17.167534150703602
6392,35.45696315003335
6384,29.03910768527226
6390,27.700213713281645
6381,21.407102533086615
6393,25.025606957167117
6400,31.23296608516731
319,29.700063530789844
322,13.664931793468611
385,20.17669121448978
392,18.757001969627353
6399,25.49015144278415
6397,24.091505925735394
6387,27.63740899659156
6385,26.881808914038174
6395,35.266694006651974
320,15.075025564941562
6382,19.24445692131761
315,32.14800381344678
6415,13.775463564961251
6414,22.6640794400565
321,20.113515717526028
325,19.055629861100503
393,25.14413364588271
395,19.612512193563255
6389,17.65698483026978
323,24.5119688406405
324,17.524932584328944
326,43.097015013491955
6388,19.609743094337677
327,23.645677972037
328,32.645224885534994
329,28.749513069135674
330,2.72912728878217
331,28.933711029514313
332,35.217398915305445
334,24.114361346683648
335,8.45555110423783
420,12.222264219909363
339,17.150510201590688
341,20.426068419765127
4365,0.7186449101887713
4364,14.833564272686687
343,22.48865632202742
354,33.7694029594506
4315,17.831577846184228
4359,29.481880742259406
4325,32.370757673219195
4352,26.449717917770162
4358,29.488982130005542
4349,15.523838496847343
4312,32.377849711376896
4353,20.897743640759728
5051,29.587650991476025
344,18.497334643134224
4356,8.811815530569877
5059,37.23843734888628
4350,14.27340777179455
7630,6.2947468181140005
345,20.99637028188645
346,25.21697509326541
347,18.879678049411567
4355,27.29736518732578
4357,29.411589068255104
4351,23.088623412425505
356,21.01227921113996
4361,23.09670191731601
4360,25.214958656115243
5056,25.192994020608143
348,29.912666044197138
349,31.959621984803395
4347,12.983898172667098
4346,18.531015206705657
4340,16.449700486250475
4344,21.5035639611168
4348,16.55825157626697
350,39.51774960251875
351,12.80261085538309
4335,27.006576086079097
4331,23.06608985130127
352,35.6622395275878
4329,36.85038442121539
4334,38.51907541984272
353,22.01669186620806
4327,24.48750132343028
4321,34.14709865864124
355,25.309203935306925
4354,25.102946729423305
357,22.26126837609978
358,25.126884937026112
360,21.111109629324993
359,26.00830314372534
361,2.0312024950291865
362,20.484572486065957
365,14.519976697896716
370,26.308831408907988
367,32.427127666715336
369,20.73564774714261
368,26.811150502799496
366,12.251894370689062
427,40.380185018603214
378,16.1145418082653
363,15.182753378506874
364,18.43608471030455
373,15.626124545872624
374,26.39900917757814
9439,24.311279583700248
9438,26.089920490450794
381,29.831117498770695
5804,23.263167206560365
7729,23.263167206560365
9436,18.74212538846013
372,19.71921874200054
375,22.292928126431327
9437,19.900490245784436
376,19.03421006277444
377,28.505728374890545
412,21.36585046471201
5550,17.064505783988604
5490,22.75746682004099
5547,20.60053550388474
5553,22.076483495583293
382,38.87752585312055
383,43.1043071987961
384,18.95575567689909
389,27.18517631444715
390,23.173218326356032
386,23.188328378214322
6386,19.266500618753977
387,14.57232207054314
388,27.49627546281524
391,28.370553106550997
394,19.586710878564425
397,22.413280283693506
396,23.92719366751802
400,18.07940781200611
398,19.35091144231483
399,29.60170252611776
401,4.580445652220043
403,23.481746413433804
6363,29.68075184152634
6374,31.852655188941288
404,19.610381310484772
407,30.790698950131446
6372,30.11194383181285
6365,28.67754564976643
405,25.58765160750883
413,32.56885383197722
414,24.906966285852512
415,21.315974732873855
9441,24.906966285852512
9440,28.607651344240885
9442,19.215592364445907
416,41.476016217269496
9444,19.938226716482177
421,4.588676227124836
422,1.624714990173111
424,11.974443329769777
7715,27.949772489414187
7711,18.28678215302923
426,30.010089548856623
428,29.776472370915528
433,29.873373433225684
432,31.68167617013792
434,32.721379081896906
9580,29.82990213445717
9582,25.648445573181302
10228,0.9258887808905711
10229,19.130063352176723
2829,30.268537716011856
8323,33.087570150071066
9581,21.47423315201223
9583,30.268537716011856
437,33.91583173744459
436,23.2827286856861
438,27.20146004516695
442,7.658023793541501
443,23.18477393224641
429,25.256344950881367
430,20.695698893400326
441,8.053267779960619
431,9.87232550294117
435,26.29642074169667
2830,32.55302893884075
2826,36.77335492704887
2836,34.69511482580573
9584,34.65316488924188
10225,7.327657118156648
10230,18.02727145204282
448,9.75300446893239
449,23.857636324109464
457,29.053814570714643
459,25.255903665547986
460,9.500900749355916
461,19.63067860137224
462,18.664026390145878
6375,27.694486871766355
6376,23.480816613710658
471,18.134931350367694
473,37.817559404400335
474,37.298070780535134
475,31.93352922004416
6419,21.037551709485804
6417,20.970232215852167
476,26.189294248363733
9485,28.181573649545104
9486,35.89448814267926
9487,38.5062428467528
9494,42.130505338351306
10111,45.18881568788539
477,31.931203977034507
2549,26.50548993336344
2547,27.699114549992828
2548,29.19234701847783
2554,18.59433944789709
2550,7.143900867528088
2551,41.831102010174625
2552,17.900059586341218
2553,45.11178645465977
5224,29.705942498778064
5218,43.80374193581244
9498,35.54150072205181
9499,37.62748707328887
9500,31.273749716383417
9501,21.650686842840273
9502,27.364188979882133
9503,20.6336732899968
9504,37.113024674239156
9505,34.077423973625514
9506,23.621606548619823
9507,28.125415742931878
9509,25.023237886003194
9512,27.692659132002085
9514,25.18017180008112
9515,35.31009564905574
9516,23.782552358664308
9517,27.11993962189339
9995,27.699114549992828
10013,12.575199526854508
10048,14.396832910882544
10082,41.8690432697343
10027,20.665335847042336
10040,8.725433698711873
10076,43.09344789146373
478,25.59711770955722
9508,32.1336189940382
9510,27.86946570500279
9511,22.455963088493938
9513,26.76907096285808
10062,23.653167304857863
479,2.1032596050073025
482,21.124342003993355
3764,2.2361675351136405
4454,8.667939328909634
9348,10.546781989881586
9349,5.787858558570331
11931,1.6477837138322502
12091,10.300241191504584
12325,7.303188143280158
12330,3.6805089122584573
12331,0.6823024768949426
12336,0.9815198876891631
12468,2.2959437357524295
12469,2.026411308220315
480,2.107708331478436
481,3.9192189897429817
13284,0.007763041826149236
483,9.170450823408268
484,1.2046628815920777
6455,4.96298971410671
485,0.6424301149757146
486,7.25929471941979
487,5.39373575967874
488,6.758647805782018
489,7.7540465743393465
13134,9.199026384219714
490,3.810267891074948
618,5.953398404875494
13143,3.9769731712228786
491,6.474597169529089
619,6.474597169529089
2363,4.330813179869308
13141,2.4120993634876315
492,4.568829636467113
620,3.173351248721595
2364,5.966770195211813
493,1.0302149645505978
616,4.416152885677097
13131,7.54712225074577
13145,7.3552247668267015
13135,5.318884637731682
494,2.058219633622662
495,5.954414104991724
2372,4.35700028210065
2373,0.3691689254180051
622,0.4313207613214437
13139,7.917255287606868
496,6.416781918397532
497,2.3395118645790345
614,3.435867911451512
4456,0.31214537117683994
13125,11.234434823629396
613,7.429263843868361
13128,0.1894557194790591
499,6.9492825251417525
502,2.7677932425769285
500,5.481102445017225
501,5.465904289384402
503,5.90269228272981
668,4.504946760281426
13299,1.1925292544756636
504,2.344829538906544
6283,0.416630327987015
13298,5.2425411901765555
505,2.5214988373600145
506,7.72294156902123
507,1.644523231916902
6296,0.24724109725014765
508,4.384604141142358
6176,1.9807812515307957
509,9.611973925237312
535,1.4114824218955089
6307,2.663523521602031
510,2.806253412641403
512,15.358720353739063
4024,4.519984736264629
4030,6.332848390764282
4040,2.282776814461404
4043,3.8680126714208507
4025,0.8007254918009695
4031,6.778957540990445
4026,4.349423840518496
4041,4.938546641370749
4044,4.315544643997077
4027,11.505876361429051
4032,4.04122495999136
6809,16.249333805510357
6824,12.149415839280056
6811,18.04050966660605
6815,16.084758205811383
6813,14.575357325966094
6816,3.5043270351503932
6826,6.811117925528786
6830,19.67078751009972
511,9.345372445458214
4042,3.792509583218481
4021,7.357647473697101
4034,0.9389336800319554
4035,1.8071685131250093
4039,1.1647276093157461
4029,6.165543792338785
4038,5.414160084352828
6170,18.300922975971222
6822,12.734844390299521
6812,16.81007795911248
6819,15.72565906519724
6810,18.03786112245039
513,5.173595510360614
11481,1.032286745042903
514,5.615904943519736
5864,18.499359528103987
6136,1.4441851768494267
6146,20.99114421765162
6150,12.568977346244226
11475,1.5331762929129484
11476,2.5473057644947277
11478,11.073943503756064
11479,11.022406793947235
11482,1.4441851768494267
515,2.513703885758542
6143,4.616433945965365
516,1.3458661896080457
517,10.161529788651526
6139,3.8834259338953174
519,0.04245426718654354
5350,10.571799650878015
520,3.000015279521534
521,6.198412930150876
522,3.297227284509149
524,20.9033168164955
11766,7.067828660235654
629,2.563573627356202
11765,2.981912540575725
523,10.324378667510691
525,12.852441941925388
11769,12.88797611449192
526,15.341591881034734
527,4.579691276249177
4449,16.213162705590964
4452,20.405482411308157
4453,20.405482411308157
13291,2.3512600230573506
528,3.4536122895058066
5886,0.7224581574249372
5884,7.176564743184459
529,2.1546030314958973
13289,4.167581264720608
6294,4.058382175245735
530,3.1845423906532204
531,9.70247657421859
532,5.659932665210997
4445,29.328575988590625
13293,1.5656923317984035
533,16.534504545924808
534,4.617251953594502
536,3.396414515871031
4045,1.0315479491197397
6172,15.086668550823447
537,11.78892671336993
539,5.996575567586209
544,8.519436113149649
547,11.706827622402571
549,2.724978814203956
550,10.597995306355465
551,9.566101523180787
637,6.096595893500561
642,9.110359382362871
644,8.13975232006752
638,7.635054188736768
640,6.426890183242717
641,8.824106183449786
645,6.234440636576168
643,7.235443925127514
2380,11.867353517633648
2381,11.674721822678995
543,7.185899423782081
548,9.039698368309894
553,1.9192614438027502
646,6.341686871391047
2367,3.8001919584462858
2379,9.681754231293764
6454,9.308034055482679
540,14.890591569008482
541,15.666741959736823
542,12.788546910805504
546,10.675766826437243
2375,20.345675353977857
2376,21.546368703827596
2377,24.351965079326924
2378,20.738775629535006
6344,12.876966866628813
6347,6.800356300365181
545,11.33854181341238
552,10.158017764477867
639,28.387342242488007
554,5.621432023670652
2368,4.769753679497055
2370,7.757818947641467
2369,6.954600353482352
555,15.956652983415124
