label_id,cluster_id,count
7683,1659,3
7729,2195,4
7684,4920,3
7699,4883,2
7686,5115,2
7697,3368,3
7704,3275,3
7717,2174,3
7735,60,11
7738,2183,3
7716,4928,1
7724,55,9
7740,4069,2
7747,2909,4
7749,4529,3
7756,3790,2
7760,4595,2
7762,3026,4
7763,5144,2
7766,4669,3
7767,3380,4
7771,4594,3
7773,3744,3
7788,4223,4
7789,4270,1
7790,3143,2
7882,3272,3
7893,3616,2
7917,3766,3
7950,2547,6
7961,4666,3
7996,4755,1
8024,3510,3
8034,3884,2
8054,2677,4
8082,4633,2
8104,2508,3
8137,3329,4
8138,3370,5
8141,3207,2
8150,5109,4
8154,3908,1
8194,3517,2
8196,2273,2
7792,4282,1
7826,3863,6
7836,4964,2
7863,2417,3
7878,3011,4
7895,3392,2
7941,3749,2
8046,2994,4
8049,2994,4
8067,5014,1
8073,3794,1
8075,4223,4
8089,4672,3
8098,4107,2
8105,4301,2
8119,4569,2
8135,4384,2
8158,5027,2
8187,1443,7
8193,1416,7
7793,4576,1
7816,5084,6
7821,4814,2
7838,3236,3
7845,4422,3
7860,4591,1
7875,4736,2
7881,4430,3
7904,3601,2
7974,3820,2
8042,3413,4
8048,4672,3
8068,4226,1
8108,4666,3
8125,3064,4
8144,5141,1
8151,4139,2
7794,4110,1
7810,5056,3
7817,4817,3
7825,2500,6
7828,3859,6
7835,3429,3
7849,3261,4
7850,3766,3
7872,3759,2
7886,2764,2
7951,2949,4
7954,4736,2
7955,2862,4
7984,2982,2
8013,3043,3
8038,3510,3
8044,4094,2
8077,4400,3
8091,4333,1
8114,4184,2
8115,4583,2
8136,3677,3
8177,3053,3
8197,767,8
8213,4161,2
8230,3559,3
8233,2317,3
8234,4712,3
8237,2644,3
8246,2339,3
8249,3764,1
8263,2816,4
8284,4970,1
8321,857,7
8363,5158,1
7796,4132,1
7811,4360,2
7813,4335,3
7842,4791,3
7901,3119,3
7948,1493,7
7953,3095,4
7956,3871,4
7997,4761,1
8000,2665,2
8018,2714,3
8037,4764,2
8039,1089,8
8062,4482,1
8065,4577,3
8066,3018,3
8095,4715,3
8120,4718,2
8160,3293,2
8167,1872,5
7797,4276,1
7808,4111,2
7819,4809,3
7865,3264,3
7914,3353,3
7916,3261,4
8010,3234,4
8011,2750,4
8051,3341,4
8063,4184,2
8074,4374,3
8096,4721,2
8170,1895,5
8189,2607,4
8190,2604,5
8191,2599,5
8199,967,10
8201,1614,6
8204,1242,5
8209,1857,3
8220,2397,3
8277,2724,2
7807,3116,3
7809,5154,2
7818,5081,5
7829,4669,3
7830,4922,3
7831,4594,3
7841,4680,3
7857,3838,2
7858,3085,3
7933,3754,2
7958,3401,3
7959,4659,2
8041,4637,2
8055,4432,1
8060,1095,5
8088,4589,3
8153,4107,2
8157,4301,2
8172,4332,1
8211,992,5
8215,748,9
8216,998,8
8247,2330,2
8271,3306,2
8286,4787,1
8289,4959,1
7822,3483,4
7844,2446,4
7848,4782,1
7861,3852,2
7866,4674,1
7867,2431,4
7871,3749,2
7884,3401,3
7912,3611,2
7962,3272,3
8028,2787,4
8036,3148,3
8050,4589,3
8061,4592,2
8093,3064,4
8101,2989,3
8121,2862,4
8123,2611,2
8127,5114,1
8142,4297,2
8159,4426,1
8162,4584,1
7801,4649,3
7814,4838,1
7833,4147,2
7837,4969,3
7853,3350,4
7855,5110,3
7859,4414,2
7908,3736,1
7931,3350,4
8005,2762,2
8029,5095,1
8058,2989,3
8126,4014,1
8128,2638,4
8132,4715,3
8166,2508,3
8206,2812,4
8208,5021,1
7804,4652,3
7806,4995,3
7820,3854,3
7852,3754,2
7876,4635,1
7879,3425,2
7885,3427,4
7965,4089,1
7970,2962,2
7975,2672,2
7979,3921,1
7987,3820,2
8027,4612,4
8070,3029,2
8085,4358,1
8087,4826,1
8152,4129,2
7805,4642,3
7847,4104,1
7870,4640,1
7903,3070,3
7910,4096,2
7952,3759,2
8094,3740,2
8106,2580,3
8109,1493,7
8111,4227,1
8124,4242,1
8129,2826,3
8178,3091,3
8185,2778,4
8202,1686,3
8210,5133,1
7815,5048,3
7832,3744,3
7864,3252,4
7909,3228,3
7977,1089,8
7992,2988,2
8030,3362,5
8080,4607,1
8092,5103,2
8112,4659,2
8161,2580,3
8165,2516,3
8207,1423,9
7834,4686,2
7839,4151,2
7840,4958,3
7862,3420,3
7887,2664,2
7907,3729,2
7994,3234,4
8003,3977,1
8006,3971,1
8025,3413,4
8032,3341,4
8033,4271,1
8035,4577,3
8040,3144,2
8043,2656,4
8045,4633,2
8047,3362,5
8052,4646,2
8056,3757,1
8059,3148,3
8064,4749,1
8069,4569,2
8078,4337,3
8081,4637,2
8097,3768,2
8099,4139,2
8100,4129,2
8102,2516,3
8107,4592,2
8110,3018,3
8117,4713,1
8118,3871,4
8122,3109,3
8131,3686,3
8139,3828,3
8140,4355,1
8156,3891,1
8180,2610,4
8214,2595,5
8222,2344,4
8228,4241,2
8232,2767,3
8262,2734,4
8285,4148,1
8288,4152,1
8293,4376,1
8308,1630,5
8310,1037,7
8314,2669,2
8315,3197,2
8316,2759,2
8344,5103,2
8381,3105,3
8405,4692,2
8437,4667,2
8446,4986,2
8450,3356,2
8192,2776,4
8217,2374,4
8223,4289,2
8224,3747,1
8226,4370,1
8227,4292,2
8229,4719,2
8231,4013,2
8236,2613,4
8238,2726,4
8240,5066,2
8250,2470,3
8251,2367,2
8257,2802,4
8258,2621,4
8259,3047,4
8260,2688,2
8261,3393,3
8264,2704,3
8265,2793,4
8269,3991,1
8270,4540,1
8274,4562,1
8275,3321,2
8278,3245,2
8279,2742,2
8280,4006,1
8282,4681,1
8283,4792,1
8287,4799,1
8294,4783,1
8323,1621,6
8333,119,7
8338,3111,2
8341,4763,4
8348,3847,1
8352,2484,4
8390,4128,1
8403,2782,3
8409,4628,1
8457,4613,2
8540,5046,1
8542,190,9
8291,4619,1
8297,4688,1
8347,4725,1
8353,4572,3
8362,5153,1
8367,2085,2
8408,3296,3
8421,2560,6
8449,4622,2
8463,3888,3
8486,4230,1
8504,4524,1
8506,4596,1
8516,321,8
8292,4825,1
8296,4966,1
8334,2911,4
8340,5072,3
8345,4990,3
8346,605,7
8356,4366,2
8361,4796,2
8372,4664,3
8379,4308,2
8414,4137,1
8442,2592,2
8456,3637,3
8460,4186,3
8477,3076,2
8479,2480,3
8549,693,7
8295,4105,1
8302,3570,3
8369,5136,1
8393,3158,2
8415,2846,2
8476,3239,4
8478,4245,1
8482,3004,3
8518,5074,1
8546,348,8
8548,1783,5
8355,4326,1
8374,2940,2
8388,4701,1
8395,3165,4
8404,2711,3
8417,2571,4
8423,4998,2
8433,2550,3
8445,2627,3
8447,5097,1
8451,5087,2
8452,4615,2
8485,4235,1
8541,2259,2
8543,633,8
8299,4122,1
8303,5051,1
8311,4220,1
8337,3418,5
8375,5147,1
8382,3133,4
8389,3174,2
8407,3312,2
8419,2600,3
8436,2809,2
8448,3633,2
8465,4124,1
8483,3247,3
8501,3155,2
8517,199,7
8529,3209,5
8544,687,9
8550,716,8
8312,4225,1
8349,4721,2
8371,4021,1
8413,4984,1
8434,4266,1
8435,4273,2
8462,5092,3
8481,3222,4
8306,3923,1
8319,5127,1
8335,3138,2
8336,3181,2
8342,3200,3
8343,3211,3
8350,3867,2
8370,4829,1
8373,4556,1
8377,4532,1
8383,3385,2
8384,3193,2
8387,4978,1
8391,5099,1
8397,2628,2
8400,2525,2
8401,2650,3
8402,2829,3
8410,2544,2
8411,4770,1
8416,2537,4
8418,2568,6
8426,3134,3
8428,4114,2
8439,4600,2
8453,3773,2
8458,4974,2
8464,4981,1
8467,4963,2
8475,3229,5
8505,5145,2
8509,331,7
8351,5044,3
8357,4259,2
8358,3214,5
8366,3999,1
8378,4233,1
8380,4747,4
8394,3169,2
8396,2503,2
8398,2635,2
8399,5089,1
8406,2821,3
8412,4603,1
8422,2587,5
8427,5038,2
8429,4277,3
8454,4647,2
8455,2555,4
8459,4434,3
8469,2993,4
8471,2944,2
8472,4252,2
8521,3786,3
8523,3797,4
8524,3780,2
8527,3117,5
8530,3800,2
8533,4880,2
8365,2702,2
8512,238,7
8520,2891,3
8545,2242,2
8547,270,9
8592,5109,4
8593,5113,2
8594,1630,5
8595,5139,2
8596,1037,7
8599,881,6
8602,1644,5
8654,128,12
8683,4796,2
8741,1603,5
8648,2700,3
8742,4808,1
8748,4642,3
8756,3063,5
8757,3327,4
8604,545,8
8647,2757,3
8681,4828,2
8702,4371,3
8731,872,6
8763,4711,3
8778,2566,5
8744,478,10
8762,4383,3
8768,4295,3
8712,4392,3
8747,4652,3
8751,3978,2
8755,4630,4
8781,2820,6
8644,451,7
8711,4374,3
8750,4649,3
8758,4717,3
8609,4732,2
8652,2671,2
8689,2086,2
8727,976,5
8752,4397,2
8764,4716,3
8776,4352,1
8779,2710,2
8780,3038,2
8626,3837,2
8642,118,10
8661,544,6
8726,846,5
8730,1673,3
8765,3912,3
8658,162,13
8665,174,7
8690,4217,1
8703,4400,3
8707,4223,4
8738,1660,3
8745,3745,2
8746,3209,5
8749,4335,3
8753,4636,4
8754,2507,5
8759,2895,3
8760,4644,2
8761,2919,3
8766,3006,5
8769,4423,3
8770,3000,5
8771,4610,1
8772,4411,3
8773,5119,3
8775,3645,1
8777,5101,2
8793,677,8
8794,2022,4
8795,826,6
8796,1986,3
8797,1936,4
8806,4919,2
8809,4923,3
8816,5143,1
8847,5134,3
8849,3194,5
8860,2444,4
8907,3673,2
8923,1972,4
8961,5131,3
8981,2087,3
8798,1960,3
8810,3842,3
8818,3849,3
8819,4419,3
8850,5125,3
8851,5124,4
8864,4125,1
8876,5119,3
8877,4411,3
8878,3107,5
8880,4587,4
8908,4927,2
8922,14,11
8934,2407,3
8808,5117,2
8811,4933,3
8812,3834,1
8813,4417,3
8815,5112,3
8817,2918,2
8831,3199,3
8836,3037,3
8837,2840,3
8838,2820,6
8848,2953,4
8855,2428,3
8861,4347,2
8862,2376,4
8863,2493,2
8865,2777,4
8866,2825,2
8867,2597,4
8881,4585,4
8898,3857,2
8917,665,7
8942,2424,4
8915,1910,5
8964,5108,3
8965,3675,3
8989,2449,2
8955,2381,4
8957,2390,4
8990,4980,2
8941,5104,3
8954,2403,4
8956,2419,4
8958,2458,3
8916,1944,5
8918,1924,5
9003,494,8
8962,4779,1
8963,2415,2
8966,3836,3
8991,2383,3
9004,1917,6
8997,4811,3
9009,655,6
9015,1902,5
9018,592,9
9019,1881,4
9020,1070,6
9031,548,7
9032,1892,5
9034,3665,3
9035,3661,3
9043,2090,3
9044,310,7
9045,2228,3
9046,1824,4
9047,1217,7
9048,2198,4
9049,2209,3
9050,249,7
9051,3889,2
9052,4087,2
9053,3291,3
9054,3906,2
9075,501,8
9076,481,7
9077,524,6
9078,403,9
9079,514,7
9080,75,8
9081,2495,2
9083,155,8
9084,416,8
9086,166,8
9088,469,6
9089,122,8
9091,613,6
9092,580,6
9093,562,6
9094,571,6
9095,536,7
9096,112,8
9097,4942,2
9098,4939,2
9099,4866,2
9100,4954,2
9101,5053,2
9102,440,6
9104,3907,1
9105,4088,1
9107,3890,1
9108,4483,1
9112,3370,5
9130,4390,1
9170,2906,2
9175,4760,2
9183,2526,2
9185,2629,2
9202,4583,2
9217,2638,4
9228,4715,3
9229,2826,3
9235,4367,2
9238,5102,2
9111,3329,4
9114,4337,3
9123,4677,2
9128,4054,2
9131,4608,1
9141,4788,1
9149,4823,2
9156,4135,1
9179,4660,2
9184,2504,2
9203,3970,2
9204,2961,3
9214,3182,2
9221,3211,3
9226,4384,2
9251,4043,2
9259,2812,4
9264,2778,4
9271,1492,5
9272,3813,2
9113,3292,2
9115,4768,2
9118,4912,2
9129,4395,1
9142,4800,1
9145,2543,3
9146,3157,3
9150,4977,3
9157,2589,2
9160,4700,1
9164,3173,2
9166,2536,3
9176,2514,2
9177,4765,2
9188,2563,2
9190,4305,1
9197,3091,3
9224,3200,3
9227,3867,2
9234,4722,1
9260,4512,1
9263,2607,4
9276,1794,4
9279,694,7
9116,4874,2
9125,4050,2
9137,3191,6
9138,5098,2
9181,1094,7
9189,2522,3
9196,4714,1
9200,3109,3
9208,4528,2
9215,3139,2
9256,2604,5
9258,2595,5
9262,4206,1
9121,4580,2
9124,3963,2
9171,4030,1
9201,4718,2
9210,3028,4
9212,3793,2
9122,4708,2
9147,4127,2
9168,3982,1
9174,5094,2
9178,2584,2
9180,4754,2
9195,3053,3
9241,4357,1
9242,4329,1
9252,4522,2
9273,716,8
9126,4342,1
9169,3987,1
9173,4665,2
9206,3976,2
9218,3064,4
9257,2599,5
9127,3958,2
9135,4982,1
9136,4626,3
9139,4771,1
9159,4120,1
9165,3170,2
9186,5090,1
9236,3846,2
9261,2776,4
9140,4601,1
9148,4617,2
9158,4695,1
9167,3164,3
9193,4508,1
9237,4724,2
9239,3206,3
9265,2610,4
9266,2980,3
9267,2861,4
9270,1088,6
9274,687,9
9275,633,8
9278,2241,2
9280,1055,5
9288,2399,2
9289,2337,2
9290,4323,2
9291,2363,2
9292,4440,2
9293,3717,3
9294,4888,2
9295,3720,2
9296,4453,2
9297,4458,3
9299,4463,3
9300,4553,2
9303,2467,2
9304,4951,1
9305,3697,1
9306,3702,2
9308,2475,2
9309,3701,1
9310,5086,1
9311,5083,1
9321,3359,3
9322,2707,5
9323,3344,4
9325,3075,5
9326,3365,5
9327,3048,5
9328,2574,4
9331,3309,2
9333,3322,3
9337,4187,3
9338,2556,4
9339,3300,3
9340,4176,3
9341,4182,4
9342,2925,3
9343,3372,5
9344,3338,4
9345,3232,4
9346,3331,2
9365,2730,2
9379,3524,3
9380,2997,5
9381,2952,5
9382,2934,4
9383,4263,2
9384,2653,3
9387,4362,2
9388,4460,2
9398,5054,5
9399,4956,2
9402,4945,4
9403,4940,4
9404,4868,3
9405,2439,4
9407,604,7
9408,3746,3
9417,5033,2
9418,5000,3
9427,3486,4
9419,1868,6
9432,2436,4
9426,4937,2
9431,3684,3
9441,879,6
9436,85,10
9442,1645,5
9483,3033,3
9484,4236,2
9518,1629,6
9521,1437,7
9551,3901,4
9552,3896,4
9553,3650,3
9554,2872,5
9555,3285,5
9556,3377,6
9557,3638,4
9558,3636,5
9573,728,7
9574,2223,4
9577,871,7
9578,1711,4
9579,1672,4
9582,1631,4
9583,1621,6
9584,1436,6
9603,545,8
9604,162,13
9609,3798,2
9611,5076,2
9612,4445,2
9613,1893,6
9614,4519,4
9615,4955,4
9616,5054,5
9617,2968,4
9619,3596,2
9624,162,13
9626,1709,8
9627,2887,4
9628,1869,3
9629,1893,6
9646,5054,5
9648,4519,4
9645,4955,4
9647,4285,1
9650,3008,7
9659,2548,2
9660,3129,3
9661,3120,3
9662,3141,5
9663,3149,4
9664,3183,3
9665,3092,2
9666,3112,3
9667,3104,3
9668,2528,2
9669,3071,3
9670,3081,3
9675,3055,2
9787,1710,3
9793,1671,4
9794,975,8
9833,5005,4
9834,5017,5
9835,4752,3
9836,5011,2
9860,3570,3
9862,5071,2
9866,5065,1
9870,2486,2
9872,5061,2
9892,2089,2
9894,5058,1
9925,5054,5
9859,3746,3
9861,5050,2
9863,2912,3
9864,5043,2
9865,604,7
9867,3516,1
9873,2469,2
9885,4164,3
9899,5041,2
9901,5036,3
9902,5033,2
9916,1893,6
9928,549,6
9871,5029,2
9874,5023,1
9875,5017,5
9879,5010,2
9881,4155,2
9886,3394,4
9876,5005,4
9891,2696,2
9893,5002,1
9895,4997,1
9904,4991,3
9906,4989,4
9907,4987,3
9913,1868,6
9917,4519,4
9923,4955,4
9927,4057,2
9937,452,9
9938,1709,8
9939,1650,3
9940,2619,3
9941,2801,2
9942,3190,2
9974,2787,4
9975,128,12
9976,3234,4
9977,1709,8
9979,4479,3
9980,2750,4
9981,4322,2
9983,4983,1
9984,118,10
9989,451,7
9990,4627,1
9991,2543,3
9993,452,9
9994,2723,3
9998,3157,3
9999,3509,2
10001,2922,6
10002,2882,3
10004,3412,3
10005,4159,1
10007,3710,3
10008,4136,1
10011,4977,3
10012,3635,3
10013,1661,3
10015,2845,2
10017,3225,6
10019,2769,2
10023,4451,3
10044,1958,3
10055,3225,6
10080,4095,4
10081,4327,1
10083,4284,2
10113,4314,2
10115,3917,2
10119,4740,4
10133,2903,4
10147,4145,3
10182,4948,3
10030,3922,3
10068,3225,6
10181,3376,5
10042,4823,2
10054,4385,3
10056,3868,2
10065,3008,7
10075,3376,5
10102,4727,3
10137,4680,3
10153,4101,3
10175,3581,4
10187,3635,3
10038,4696,1
10095,3869,3
10122,827,5
10165,2882,3
10022,3008,7
10053,4687,2
10057,2922,6
10071,3214,5
10107,4867,2
10118,3003,2
10123,2850,2
10140,4969,3
10155,2412,4
10193,675,6
10025,4965,1
10079,4354,1
10093,4560,1
10094,1868,6
10106,2771,5
10116,4733,3
10146,4791,3
10148,3376,5
10178,1957,5
10179,2922,6
10190,3778,2
10052,3936,5
10086,3203,2
10108,4729,4
10124,676,8
10126,3936,5
10160,3639,1
10164,3369,2
10027,1604,5
10045,3376,5
10067,2660,2
10104,2887,4
10132,2460,2
10134,4958,3
10159,3008,7
10180,4485,3
10047,4602,1
10135,3785,3
10143,4375,2
10173,3936,5
10192,666,8
10039,4510,1
10043,4617,2
10066,4366,2
10072,4041,2
10139,4777,1
10163,1495,4
10172,4493,3
10191,1925,5
10194,825,6
10040,1537,4
10046,4127,2
10051,3192,3
10089,4519,4
10109,4027,1
10174,1983,5
10177,3722,3
10060,3635,3
10090,1893,6
10105,3590,3
10121,2963,3
10162,2932,2
10061,2922,6
10073,549,6
10085,4956,2
10142,3556,2
10063,4259,2
10131,4103,2
10144,4781,2
10158,3878,1
10176,1071,8
10205,1648,4
10206,451,7
10209,118,10
10210,128,12
10221,1039,7
10222,975,8
10223,845,8
10224,857,7
10229,945,5
10230,936,5
10233,2586,3
10234,2520,3
10235,2538,3
10236,2561,3
10238,2583,3
10240,1966,4
10242,21,10
10245,1993,4
10318,1371,5
10423,952,7
10431,2007,4
10390,912,5
10399,1348,5
10400,802,6
10422,2035,3
10424,904,7
10315,1976,4
10421,1998,3
10430,963,6
10317,10,10
10319,1939,4
10316,931,6
10393,2052,3
10416,921,5
10459,4918,4
10460,4924,3
10461,3486,4
10465,3581,4
10466,1983,5
10467,4493,3
10470,1071,8
10481,828,5
10472,3722,3
10474,4948,3
10475,4485,3
10477,1957,5
10479,676,8
10482,3556,2
10484,2903,4
10485,3785,3
10487,4283,3
10488,4945,4
10489,4940,4
10490,2888,3
10491,2439,4
10492,2341,4
10493,3966,3
10494,4042,3
10495,4937,2
10499,4932,2
10500,3832,2
10501,3858,1
10503,3674,1
10504,4929,1
10505,4924,3
10506,4918,4
10509,3486,4
10510,4914,2
10511,4766,2
10513,2946,3
10514,2392,4
10516,4744,2
10518,4750,2
10519,4762,3
10521,3684,3
10522,2436,4
10523,4908,1
10525,3983,3
10526,3788,2
10529,3024,3
10531,4902,4
10528,3972,3
10530,4895,3
10533,4891,2
10534,3718,2
10535,2461,3
10536,4504,2
10537,3715,2
10538,4887,2
10539,3546,2
10542,4886,3
10543,4884,3
10544,4879,3
10545,4876,3
10546,4439,3
10547,4046,3
10550,3795,2
10551,4053,2
10552,3957,2
10554,3527,2
10556,3661,3
10557,3665,3
10558,4049,2
10559,4320,2
10560,2369,3
10562,2955,3
10563,3531,2
10565,4527,1
10566,4871,2
10567,2321,4
10568,2355,4
10569,1488,6
10570,2978,4
10571,2332,4
10572,3904,2
10573,2847,4
10576,4867,2
10577,4026,2
10579,3961,2
10580,4254,2
10582,4509,3
10583,4290,3
10586,4451,3
10588,3710,3
10590,4479,3
10591,2348,4
10592,4862,3
10593,1882,4
10594,4857,1
10596,4076,3
10597,592,9
10598,4033,3
10599,4063,3
10600,4080,3
10601,4037,3
10602,4457,3
10604,4852,3
10605,4066,3
10611,494,8
10614,1917,6
10618,656,7
10619,4070,3
10620,3563,3
10622,4851,3
10624,4845,1
10625,4840,1
10626,3189,3
10627,2761,3
10656,4836,3
10664,4831,3
10665,4373,2
10667,4827,2
10672,4822,1
10634,4819,3
10636,4816,2
10650,4813,3
10653,4812,3
10654,4807,3
10662,4802,5
10666,4798,2
10671,4795,2
10675,4222,2
10680,4690,2
10684,4790,2
10688,4786,2
10690,4780,2
10695,4117,2
10704,4101,3
10723,3186,3
10697,3161,4
10699,3166,3
10700,4145,3
10713,3869,3
10722,2667,3
10706,4776,2
10710,2412,4
10718,2459,3
10720,4769,2
10725,3495,2
10736,4572,3
10737,4767,3
10738,4763,4
10739,4758,2
10741,4034,2
10742,4664,3
10743,4753,3
10744,4747,4
10745,4031,3
10746,4051,3
10748,3988,2
10759,3882,2
10760,3367,3
10763,3470,2
10766,3274,3
10793,3937,2
10796,3590,3
10817,2626,3
10820,3347,5
10801,4742,3
10809,4740,4
10812,3269,4
10813,4735,3
10821,3751,3
10811,3756,3
10806,4732,2
10792,4198,2
10798,4729,4
10802,4727,3
10818,3865,4
10832,2890,2
10864,4723,2
10865,4720,2
10866,2609,3
10867,4383,3
10868,3327,4
10869,4717,3
10870,4716,3
10871,4711,3
10878,4338,3
10879,4372,3
10880,4391,3
10881,4675,3
10882,4388,2
10883,4709,2
10884,4401,3
10885,4705,3
10900,4698,1
10901,4691,2
10904,4133,3
10905,3167,3
10906,2523,4
10907,4146,3
10910,4685,1
10911,4679,2
10913,4150,1
10914,4396,1
10917,4343,1
10919,4678,1
10924,187,6
10925,644,5
10927,141,10
10928,1543,5
10933,1609,3
10934,1388,5
10935,1781,3
10936,1843,3
10946,1699,3
10947,1204,6
10951,1715,3
10952,1663,3
10953,1751,3
10954,1636,3
10963,1772,3
10967,1473,4
10968,1458,5
10975,2578,3
10976,2833,4
10977,4243,3
10978,4015,2
10979,4671,3
10980,3090,4
10987,4344,2
10988,3646,2
10989,4670,2
10990,3742,2
10991,4661,2
10992,4655,2
10993,4653,2
10994,4650,2
10998,4336,3
10999,4361,4
11000,3979,3
11001,4645,4
11002,2920,4
11003,3874,4
11004,2896,5
11005,4643,3
11006,4399,1
11009,4636,4
11010,2515,4
11011,4300,3
11012,2507,5
11013,3063,5
11014,4630,4
11026,2593,4
11025,2807,5
11028,3135,5
11030,2602,2
11031,1925,5
11032,666,8
11033,3778,2
11046,4623,4
11047,4616,4
11076,3000,5
11078,3006,5
11081,4423,3
11082,4609,2
11085,4295,3
11086,4605,2
11083,3912,3
11087,4412,3
11092,4599,2
11093,3153,3
11095,4598,1
11096,3770,2
11100,4433,4
11101,3266,5
11102,3087,5
11104,3381,4
11106,3254,5
11107,3430,4
11110,4593,3
11111,3237,3
11117,4587,4
11118,3107,5
11119,3737,2
11120,3730,3
11121,4585,4
11122,3602,3
11123,4582,3
11124,3216,4
11125,4140,3
11126,4130,3
11127,3142,3
11128,4275,3
11129,4269,3
11130,4280,2
11131,4573,2
11132,4108,4
11135,3613,1
11136,4261,2
11137,3099,3
11138,2781,3
11144,4185,2
11146,2727,3
11149,3020,3
11139,3609,2
11141,2720,3
11148,2616,3
11150,2990,4
11140,3123,3
11143,3414,4
11145,4228,2
11151,4570,2
11142,3511,3
11147,3016,3
11152,2705,3
11153,3343,3
11154,2717,3
11155,2790,3
11156,3364,3
11157,2770,3
11158,2651,3
11164,4566,2
11166,3821,2
11169,2817,4
11171,4557,2
11209,3928,2
11208,3031,3
11213,2572,5
11221,3587,3
11222,4502,3
11223,4554,1
11224,4365,2
11226,4381,2
11227,4464,1
11229,4468,3
11230,3578,2
11239,4547,1
11240,2977,2
11249,3552,2
11250,4207,3
11251,4211,3
11252,3641,2
11253,3814,2
11254,4191,2
11255,3543,2
11256,3803,2
11271,3810,1
11269,2999,2
11277,3252,4
11290,1482,4
11317,1790,4
11320,1808,5
11319,285,6
11321,1802,4
11328,299,9
11332,312,8
11348,1426,5
11349,1419,7
11352,1433,6
11387,1549,6
11390,274,7
11392,1557,4
11393,1583,5
11423,152,8
11425,365,6
11427,375,7
11436,3525,2
11438,3807,1
11441,3815,1
11437,3802,2
11439,2998,4
11440,2866,3
11450,3775,2
11451,2837,3
11457,3035,3
11459,4437,1
11460,4542,1
11462,4143,1
11468,4024,3
11469,3315,4
11470,4533,2
11471,4246,2
11472,3246,3
11479,4011,1
11481,2746,4
11482,2818,4
11484,4002,2
11486,4019,1
11487,2909,4
11488,4529,3
11489,3026,4
11490,4523,2
11499,4516,2
11492,4514,1
11493,4505,2
11514,4502,3
11524,3548,1
11526,4496,2
11530,4489,1
11495,4481,2
11496,4068,2
11497,4075,2
11498,4476,2
11501,2422,3
11502,4473,3
11503,4470,2
11509,4468,3
11519,4463,3
11521,4458,3
11522,3717,3
11523,4454,1
11531,3714,1
11532,4450,1
11535,3700,2
11510,3578,2
11511,3587,3
11520,3720,2
11534,4441,1
11545,3034,2
11546,4023,2
11547,4237,1
11548,3606,2
11549,4438,1
11550,2837,3
11551,3775,2
11554,4428,1
11557,3911,1
11565,4421,2
11566,4415,3
11567,4413,2
11568,3851,3
11576,2872,5
11577,3650,3
11578,3539,2
11579,3622,2
11580,2924,2
11581,3638,4
11582,3285,5
11583,3277,2
11588,3657,3
11589,3407,5
11591,3397,2
11592,3377,6
11594,3636,5
11595,2884,2
11597,3901,4
11598,3896,4
11601,3490,2
11602,3497,2
11603,4195,3
11604,3450,4
11607,4410,2
11608,3479,3
11610,3455,3
11611,4405,3
11646,3787,2
11651,2377,6
11656,2813,4
11658,3819,2
11670,4216,2
11675,4400,3
11640,2973,3
11647,2733,4
11653,4394,1
11657,3187,2
11672,4392,3
11674,4389,2
11685,4260,2
11687,4385,3
11688,2426,4
11638,3796,3
11649,4287,2
11650,4382,3
11655,2494,5
11671,4374,3
11676,4371,3
11683,4368,2
11692,3202,3
11639,4364,2
11641,4189,2
11680,4359,1
11684,4356,2
11686,3868,2
11690,4350,3
11654,4341,1
11673,4337,3
11677,4223,4
11679,4334,1
11681,4328,2
11682,3845,1
11693,4322,2
11701,3894,1
11703,4299,2
11706,3930,2
11707,3881,1
11709,2798,2
11710,3926,1
11715,3873,1
11716,3659,2
11717,3009,3
11718,4000,2
11719,3902,2
11720,3897,2
11721,3914,2
11725,4319,1
11726,3934,1
11727,4311,1
11728,2692,3
11729,3280,2
11765,2706,3
11766,3345,3
11767,3358,2
11768,3324,4
11769,2683,2
11772,3476,1
11790,3074,4
11791,3398,4
11843,4306,1
11796,2805,4
11801,3626,1
11817,3217,4
11844,3140,4
11848,2539,3
11819,3238,5
11820,4298,2
11797,2658,4
11851,2892,2
11870,3131,2
11878,3073,2
11881,4294,1
11798,2623,3
11799,2753,3
11818,2941,5
11847,2513,3
11865,2572,5
11866,2527,3
11816,3294,4
11842,2521,2
11821,3822,2
11839,3184,2
11845,3113,2
11846,2583,3
11849,2564,2
11867,3103,5
11872,3122,2
11875,2546,2
11876,2553,2
11882,4288,2
11886,2318,3
11893,3065,2
11895,3058,2
11896,3096,4
11897,3536,1
11901,2368,2
11903,2331,2
11911,3560,1
11918,2771,5
11917,2375,2
11929,4141,2
11906,4116,1
11910,4279,1
11908,4274,1
11915,2345,2
11916,4268,1
11919,4264,3
11909,4258,1
11927,3223,3
11933,2867,3
11928,3005,4
11932,2957,5
11947,4253,2
11948,2479,4
11950,2728,3
11951,4244,2
11953,4234,2
11954,4231,1
11955,3077,2
11963,3365,5
11965,3048,5
11967,2574,4
11969,3308,4
11970,2707,5
11972,3323,3
11973,3359,3
11974,4182,4
11975,3330,3
11977,3372,5
11979,4176,3
11982,4187,3
11983,3232,4
11985,2556,4
11989,3598,1
11997,3235,4
11998,4224,3
11999,3244,4
12000,2743,2
12001,4218,2
12002,2668,4
12003,2751,3
12004,3045,2
12007,3413,4
12009,3510,3
12010,2677,4
12011,3341,4
12012,3362,5
12013,2656,4
12015,2968,4
12019,3599,1
